"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"streaks/heroic_ship/desc";"Destroyed the most enemy crew. The total amount of crew destroyed should be 400%% or more.";"A détruit le plus d'équipages ennemis.. Le nombre total d'équipages détruits devrait être de 400%% ou plus.";"Per aver abbattuto il maggior numero di equipaggi nemici. Il totale deve essere del 400%% o più.";"Die meisten feindlichen Besatzungen ausgeschaltet. Die Gesamtanzahl der vernichteten feindlichen Besatzungen sollte 400%% oder mehr betragen.";"Destruido el mayor número de tripulantes enemigos. La cantidad total de tripulación destruida debe ser 400%% o más.";"Уничтожил больше всех экипажа противника. Число уничтоженного экипажа должно быть 400%% или больше.";"Знищив найбільше ворожих екіпажів. Загальна кількість знищених ворожих екіпажів має становити щонайменше 400%%.";"Zabito najwięcej wrogich załóg. Całkowita liczba zniszczonych załóg powinna wynosić 400%% lub więcej.";"Abatido o maior número de tripulantes inimigos. Total mínimo de tripulantes abatidos de 400%%.";"En fazla düşman mürettebatı yok edildi. Toplam yok edilen mürettebat %%400'den fazla olmalıdır.";"Zničení největšího počtu členů osádky. Celkový počet zničené osádky by měl převýšit 400%%.";"Καταστρέψατε τα περισσότερα εχθρικά πληρώματα. Το συνολικό πλήρωμα που θα έχετε καταστρέψει πρέπει να είναι 400%% ή περισσότερα μέλη.";"Menghancurkan kru musuh dalam jumlah paling banyak. Jumlah total kru yang dihancurkan harus sebanyak 400%% atau lebih.";"ทำลายกำลังพลศัตรูไปมากที่สุด จำนวนกำลังพลที่ทำลายรวมกันต้องมากกว่า 400%% ขึ้นไป";"가장 많은 수의 적 승조원을 격파하였습니다. 단, 400%% 이상의 승조원을 격파해야 수여될 수 있습니다.";"敌\t方\t成\t员\t组\t杀\t伤\t数\t量\t全\t场\t第\t一，\t且\t成\t员\t组\t杀\t伤\t比\t例\t不\t少\t于 400%%。";"最大数の\t敵\tクルーを\t倒しました。\t倒した\tクルーの\t総数は、\t400%%以上でなければなりません。";"敵\t方\t成\t員\t組\t殺\t傷\t數\t量\t全\t場\t第\t一，\t且\t成\t員\t組\t殺\t傷\t比\t例\t不\t少\t於 400%%。";;
"streaks/heroic_survivor";"Survivor";"Survivant";"Sopravvissuto";"Überlebenskünstler";"Sobreviviente";"Уцелевший";"Уцілілий";"Ocalały";"Sobrevivente";"Hayatta Kalan";"Přeživší";"Survivor";"Survivor";"ผู้รอดชีวิต";"생존자";"天\t神\t下\t凡";"サバイバー";"天\t神\t下\t凡";;
"streaks/heroic_survivor/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_survivor/desc";"Hasn't lost a single vehicle while destroying more targets than anyone else. The number of destroyed vehicles has to be 3 or higher.";"N'a pas perdu un seul véhicule tout en détruisant plus de cibles que quiconque. Le nombre de véhicules détruits doit être de 3 ou plus.";"Per non aver perso alcun mezzo ed aver distrutto più bersagli di chiunque altro. Il numero di mezzi distrutti deve essere di 3 o più.";"Hat kein einziges Fahrzeug verloren und dabei mehr Ziele zerstört als jeder andere. Die Anzahl der zerstörten Fahrzeuge muss 3 oder höher sein.";"No has perdido ni un solo vehículo mientras destruías más objetivos que nadie. El número de vehículos destruidos tiene que ser 3 o superior.";"Не потерял ни одной единицы техники и уничтожил больше всех вражеской техники. Число уничтоженной техники должно быть 3 или больше.";"Не втратив жодної одиниці техніки та знищив найбільше цілей. Кількість знищеної техніки має становити не менше 3 од.";"Nie stracił ani jednej maszyny, niszcząc więcej celów niż ktokolwiek inny. Liczba zniszczonych pojazdów musi wynosić 3 lub więcej.";"Não foi perdido um único veículo enquanto abateu mais alvos que todos os outros jogadores. Número mínimo de veículos abatidos de 3.";"Tek bir araç kaybetmeden herkesten fazla hedef imha edildi. İmha edilen araç sayısı en az 3 olmalıdır.";"Neztracení jediného stroje a přitom zničení nejvíce cílů. Počet zničených strojů musí být 3 nebo vyšší.";"Δεν έχασε κανένα όχημα ενώ κατέστρεψε περισσότερους στόχους από οποιονδήποτε άλλον. Πρέπει να έχουν καταστραφεί 3 ή περισσότερα οχήματα.";"Tidak kehilangan satu kendaraan pun saat menghancurkan lebih banyak target daripada pemain lain. Jumlah kendaraan yang dihancurkan harus 3 atau lebih.";"ไม่สูญเสียพาหนะเลยพร้อมกับทำลายเป้าหมายได้มากที่สุด จำนวนพาหนะที่ทำลายต้องมากกว่า 3 คันขึ้นไป";"양 팀의 플레이어 중 가장 많은 적을 격파하고 단 한번도 격파되지 않았습니다. 단, 최소 3대 이상의 장비를 격파해야 수여될 수 있습니다.";"未\t损\t失\t载\t具\t的\t前\t提\t下\t敌\t方\t单\t位\t摧\t毁\t数\t全\t场\t第\t一，\t且\t战\t果\t数\t不\t少\t于 3 架。";"車両を\t1台も\t失うことなく、\t最も\t多くの\t標的を\t破壊しました。\t破壊した\t車両の\t数は\t3台以上である\t必要があります。";"未\t損\t失\t載\t具\t的\t前\t提\t下\t敵\t方\t單\t位\t摧\t毀\t數\t全\t場\t第\t一，\t且\t戰\t果\t數\t不\t少\t於 3 架。";;
"streaks/heroic_punisher";"Punisher";"Châtieur";"Castigatore";"Bestrafer";"Castigador";"Каратель";"Каратель";"Kat";"Justiceiro";"Cezalandırıcı";"Mstitel";"Τιμωρός";"Punisher";"ผู้ลงทัณฑ์";"징벌자";"虎\t口\t拔\t牙";"パニッシャー";"虎\t口\t拔\t牙";;
"streaks/heroic_punisher/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_punisher/desc";"Destroyed the most vehicles that are one rank higher than your own. The number of destroyed vehicles has to be 3 or higher.";"Vous avez détruit le plus grand nombre de véhicules d'un rang supérieur au vôtre. Le nombre de véhicules détruits doit être de 3 ou plus.";"Per aver distrutto il maggior numero di mezzi con un era più alta della propria. Il numero di mezzi distrutti deve essere di 3 o più.";"Hat die meisten Fahrzeuge zerstört, die einen Rang höher sind als das eigene. Die Anzahl der zerstörten Fahrzeuge muss 3 oder höher sein.";"Destruido el mayor número de vehículos de un rango superior al tuyo. El número de vehículos destruidos tiene que ser 3 o superior.";"Уничтожил больше всех техники с рангом на один выше своей. Число уничтоженной техники должно быть 3 или больше.";"Знищив найбільше техніки на один ранг вище своєї. Кількість знищеної техніки має становити не менше 3 од.";"Zniszczył najwięcej pojazdów o jedną erę wyżej niż pojazd gracza. Liczba zniszczonych pojazdów musi wynosić 3 lub więcej.";"Abatido o maior número de veículos um nível acima do próprio veículo. Número mínimo de veículos abatidos de 3.";"Kendinden bir seviye yukarıda en fazla sayıda araç imha edildi. İmha edilen araç sayısı en az 3 olmalıdır.";"Zničení nejvíce strojů, které jsou o jednu úroveň vyšší než tvoje. Počet zničených strojů musí být 3 nebo vyšší.";"Κατέστρεψε τα περισσότερα οχήματα που είναι μία κλάση πάνω από τα δικά σας. Πρέπει να έχουν καταστραφεί 3 ή περισσότερα οχήματα.";"Menghancurkan kendaraan dalam jumlah paling banyak yang memiliki satu rank lebih tinggi dari kendaraanmu. Jumlah kendaraan yang dihancurkan harus sebanyak 3 atau lebih.";"ทำลายพาหนะซึ่งมีระดับมากกว่าพาหนะของตนเองหนึ่งระดับเป็นจำนวนมากที่สุด จำนวนพาหนะที่ทำลายต้องมากกว่า 3 คันขึ้นไป";"자신보다 1랭크 높은 장비를 가장 많이 격파했습니다. 단, 최소 3대 이상의 장비를 격파해야 수여될 수 있습니다.";"高\t等\t级\t单\t位\t（目\t标\t等\t级\t至\t少\t高\t出\t自\t身 1 级）\t摧\t毁\t数\t全\t场\t第\t一，\t且\t战\t果\t数\t不\t少\t于 3 架。";"自分より\t1\tランク\t上の\t車両を\t最も\t多く\t破壊しました。\t破壊した\t車両の\t数は\t3台以上である\t必要があります。";"高\t等\t級\t單\t位\t（目\t標\t等\t級\t至\t少\t高\t出\t自\t身 1 級）\t摧\t毀\t數\t全\t場\t第\t一，\t且\t戰\t果\t數\t不\t少\t於 3 架。";;
"streaks/heroic_punisher_ship";"Punisher";"Punisher";"Castigatore";"Bestrafer";"Castigador";"Каратель";"Каратель";"Kat";"Castigador";"Cezalandırıcı";"Mstitel";"Τιμωρός";"Punisher";"ผู้ลงทัณฑ์";"징벌자";"虎\t口\t拔\t牙";"パニッシャー";"虎\t口\t拔\t牙";;
"streaks/heroic_punisher_ship/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_punisher_ship/desc";"Destroyed the most vehicles that are one rank higher than your own. The number of destroyed vehicles has to be 2 or higher.";"Vous avez détruit le plus grand nombre de véhicules d'un rang supérieur au vôtre. Le nombre de véhicules détruits doit être de 2 ou plus.";"Per aver distrutto il maggior numero di mezzi con un era più alta della propria. Il numero di mezzi distrutti deve essere di 2 o più.";"Hat die meisten Fahrzeuge zerstört, die einen Rang höher sind als das eigene. Die Anzahl der zerstörten Fahrzeuge muss 2 oder höher sein.";"Destruido el mayor número de vehículos de un rango superior al tuyo. El número de vehículos destruidos tiene que ser 2 o superior.";"Уничтожил больше всех техники с рангом на один выше своей. Число уничтоженной техники должно быть 2 или больше.";"Знищив найбільше техніки на один ранг вище своєї. Кількість знищеної техніки має становити не менше 2 одиниць.";"Zniszczył najwięcej pojazdów o jedną erę wyżej niż pojazd gracza. Liczba zniszczonych pojazdów musi wynosić 2 lub więcej.";"Destruiu a maior quantidade de veículos um nível acima do seu. O número de veículos destruídos tem de ser 2 ou mais.";"Kendinden bir seviye yukarıda en fazla sayıda araç imha edildi. İmha edilen araç sayısı en az 2 olmalıdır.";"Zničení nejvíce strojů, které jsou o jednu úroveň vyšší než tvoje. Počet zničených strojů musí být dva nebo vyšší.";"Κατέστρεψε τα περισσότερα οχήματα που είναι μία κλάση πάνω από τα δικά σας. Πρέπει να έχουν καταστραφεί 2 ή περισσότερα οχήματα.";"Menghancurkan kendaraan dalam jumlah paling banyak yang memiliki satu rank lebih tinggi dari kendaraanmu. Jumlah kendaraan yang dihancurkan harus sebanyak 2 atau lebih.";"ทำลายพาหนะซึ่งมีระดับมากกว่าพาหนะของตนเองหนึ่งระดับเป็นจำนวนมากที่สุด จำนวนพาหนะที่ทำลายต้องมากกว่า 2 คันขึ้นไป";"자신보다 1랭크 높은 장비를 가장 많이 격파했습니다. 단, 최소 2대 이상의 장비를 격파해야 수여될 수 있습니다.";"高\t等\t级\t单\t位 (目\t标\t等\t级\t至\t少\t高\t出\t自\t身 1 级) 摧\t毁\t数\t全\t场\t第\t一。\t若\t有\t多\t人\t满\t足\t这\t一\t条\t件，\t该\t荣\t誉\t则\t授\t予\t其\t中\t得\t分\t最\t高\t的\t玩\t家。";"自分より\t1\tランク\t上の\t車両を\t最も\t多く\t破壊しました。\t破壊した\t車両の\t数は\t2台以上である\t必要があります。";"高\t等\t級\t單\t位 (目\t標\t等\t級\t至\t少\t高\t出\t自\t身 1 級) 摧\t毀\t數\t全\t場\t第\t一，\t且\t戰\t果\t數\t不\t少\t於 2 架。";;
"streaks/heroic_wingman";"Wingman";"Ailier";"Braccio destro";"Flügelmann";"Compañero";"Соратник";"Соратник";"Skrzydłowy";"Asa";"Kanat Adamı";"Wingman";"Wingman";"Wingman";"วิงแมน";"윙맨";"金\t牌\t僚\t机";"ウイングマン";"金\t牌\t僚\t機";;
"streaks/heroic_wingman/other";;;;;;;;;;;;;;;;;;;;
"streaks/heroic_wingman/desc";"Had the most assists destroying enemy vehicles. The number of destroyed vehicles has to be 5 or higher.";"A obtenu le plus d'assistances pour détruire des véhicules ennemis. Le nombre de véhicules détruits doit être de 5 ou plus.";"Ha il maggior numero di assist. Il numero di mezi distrutti deve essere di 5 o più.";"Hatte die meisten Assists bei der Zerstörung feindlicher Fahrzeuge. Die Anzahl der zerstörten Fahrzeuge muss 5 oder höher sein.";"Consigue el mayor número de asistencias destruyendo vehículos enemigos. El número de vehículos destruidos tiene que ser 5 o superior.";"Чаще всех за матч оказывал помощь в уничтожении техники противника. Число уничтоженной техники должно быть 5 или больше.";"Найчастіше допомагав знищити ворожу техніку. Кількість знищеної техніки має становити не менше 5 од.";"Najwięcej asyst przy niszczeniu wrogich pojazdów. Liczba zniszczonych pojazdów musi wynosić 5 lub więcej.";"Obtido o maior número de assistências no abate de veículos inimigos. Número mínimo de assistências de 5.";"En fazla sayıda düşman yok etme yardımı (asist) yapıldı. Toplam asist sayısı en az 5 olmalıdır.";"Nejvíce asistencí při ničení nepřátelských strojů. Počet zničených strojů musí být 5 nebo vyšší.";"Είχε τις περισσότερες assist για την καταστροφή εχθρικών οχημάτων. Πρέπει να έχουν καταστραφεί 5 ή περισσότερα οχήματα.";"Memiliki assist terbanyak dalam menghancurkan kendaraan musuh. Jumlah kendaraan yang dihancurkan harus sebanyak 5 atau lebih.";"ช่วยทำลายพาหนะศัตรูได้มากที่สุดในการต่อสู้ จำนวนพาหนะศัตรูที่ช่วยทำลายต้องมากกว่า 5 ลำขึ้นไป";"가장 많은 격파 도움을 기록했습니다. 단, 최소 5대 이상의 장비를 격파해야 수여될 수 있습니다.";"助\t攻\t数\t全\t场\t第\t一，\t且\t助\t攻\t次\t数\t不\t少\t于 5 次。";"敵車両の\t最多撃墜\tアシストを\t達成しました。\t破壊した\t車両の\t数は\t5台以上である\t必要があります。";"助\t攻\t數\t全\t場\t第\t一，\t且\t助\t攻\t次\t數\t不\t少\t於 5 次。";;
