"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"flightmenu/questionQuitMissionInProgress";"Are you sure you want to go back to the hangar?
Lions and research points will be automatically tallied after the battle is finished.";"Êtes-vous certain de vouloir retourner au hangar ?
Les Lions et XP seront ajoutés automatiquement une fois la bataille terminée.";"Sei sicuro di voler tornare all'hangar? Leoni ed i PE verranno automaticamente aggiunti una volta terminata la battaglia.";"Bist du sicher, dass du zum Hangar zurückkehren möchtest?
Silver Lions und Forschungspunkte werden automatisch vergeben, sobald die Schlacht vorüber ist.";"¿Seguro que quieres volver al hangar? Los Leones y puntos de investigación se calcularán automáticamente cuando la batalla termine.";"Вы уверены, что хотите вернуться в ангар?
Львы и очки исследований будут начислены по окончании боя автоматически.";"Ви впевнені, що хочете повернутися в ангар?
Леви і очки досліджень будуть нараховані після закінчення бою автоматично.";"Czy na pewno chcesz powrócić do hangaru?
Srebrne Lwy i PB zostaną automatycznie podliczone po zakończeniu bitwy.";"Tem certeza que quer voltar para o hangar?
Lions e Pontos de Pesquisa serão automaticamente creditados após o final da batalha.";"Hangara dönmek istediğinizden emin misiniz?
""Gümüş Aslan"" ve ""Araştırma Puanları"" otomatik olarak maç bitiminde hesabınıza eklenecektir.";"Opravdu se chceš vrátit na základnu? 
SL a RP budou automaticky přičteny po skončení bitvy";"Θέλετε σίγουρα να επιστρέψετε στο υπόστεγο αεροσκαφών;
Τα λιοντάρια και οι πόντοι έρευνας θα καταμετρηθούν αυτόματα μετά το τέλος της μάχης.";"Kamu yakin ingin kembali ke hanggar?
Singa dan Poin Riset akan dihitung secara otomatis setelah pertempuran selesai.";"แน่ใจหรือไม่ว่าต้องการกลับไปยังโรงเก็บเครื่องบิน?
สิงโตเงินและคะแนนวิจัยจะสรุปโดยอัตโนมัติหลังจากการต่อสู้จบลง";"격납고로 돌아가시겠습니까?
€과 연구 점수는 전투가 끝나면 자동으로 지급됩니다.";"确\t定\t要\t返\t回\t基\t地\t吗？
银\t狮\t与\t研\t发\t点\t将\t在\t战\t斗\t结\t束\t后\t自\t动\t结\t算。";"本当にこの\tミッションを\t終了しますか?
ライオンおよび\tRPは、\t戦闘終了後に\t自動的に\t追加されます。";"確\t定\t要\t返\t回\t基\t地\t嗎？
銀\t獅\t幣\t與\t研\t發\t點\t數\t將\t在\t戰\t鬥\t結\t束\t後\t自\t動\t結\t算";;
"flightmenu/questionQuitMissionHost";"Are you sure you want to go back to the hangar?
All other players will fail the mission as well.";"Êtes-vous certain de vouloir retourner au hangar?
Tous les autres joueurs échoueront également la mission.";"Sei sicuro di voler tornare all'hangar? Così facendo tutti gli altri giocatori falliranno la missione.";"Bist du sicher, dass du zum Hangar zurückkehren möchtest?
Die Mission wird auch für alle anderen Spieler fehlschlagen.";"¿Seguro que quieres volver al hangar? Todos los demás jugadores fracasaran la misión también.";"Вы уверены, что хотите вернуться в ангар?
Все остальные участники также не выполнят задание.";"Ви впевнені, що хочете повернутися в ангар?
Усі інші учасники також не виконають завдання.";"Czy na pewno chcesz powrócić do hangaru?
Inni gracze również zakończą misję niepowodzeniem.";"Tem certeza que quer voltar para o hangar? Todos os outros jogadores irão falhar a missão também.";"Hangara geri dönmek istediğinizden emin misiniz?
Takım arkadaşlarınızda savaşı kaybetmiş olacak.";"Opravdu se chceš vrátit na základnu?
Všichni ostatní hráči také prohrají misi";"Θέλετε σίγουρα να επιστρέψετε στο υπόστεγο αεροσκαφών;
Θα αποτύχουν και όλοι οι άλλοι παίκτες στην αποστολή.";"Kamu yakin ingin kembali ke hanggar?
Semua pemain lain juga akan gagal dalam misi ini.";"แน่ใจหรือไม่ว่าต้องการกลับไปยังโรงเก็บเครื่องบิน?
ผู้เล่นคนอื่นทั้งหมดจะแพ้ภารกิจด้วยเช่นกัน";"격납고로 돌아가시겠습니까?
다른 플레이어들도 임무를 실패하게 됩니다.";"确\t定\t要\t返\t回\t基\t地\t吗？
其\t他\t玩\t家\t将\t无\t法\t完\t成\t该\t任\t务。";"本当にこの\tミッションを\t終了しますか? 他の\tプレイヤーも\t同時に\tミッションが\t失敗となります。";"確\t定\t要\t返\t回\t基\t地\t嗎?
其\t他\t玩\t家\t也\t將\t同\t樣\t無\t法\t完\t成\t任\t務";;
"flightmenu/questionRestartMission";"Are you sure you want to restart this mission?";"Êtes-vous certain de vouloir redémarrer cette mission?";"Sei sicuro di voler riavviare questa missione?";"Willst du diese Mission wirklich neu starten?";"¿Estás seguro que quieres reiniciar esta misión?";"Вы уверены, что хотите начать миссию заново?";"Ви дійсно хочете почати місію заново?";"Czy na pewno chcesz zacząć misję od nowa?";"De certeza que quer recomeçar esta missão?";"Bu görevi yeniden başlatmak istediğinizden emin misiniz?";"Opravdu chceš tuto misi restartovat?";"Θέλετε σίγουρα να ξεκινήσετε ξανά την αποστολή;";"Kamu yakin ingin memulai ulang misi ini?";"แน่ใจหรือไม่ว่าต้องการรีสตาร์ทภารกิจนี้?";"임무를 재시작하시겠습니까?";"确\t定\t要\t重\t新\t开\t始\t该\t任\t务\t吗？";"本当にこの\tミッションを\t再開しますか?";"你\t是\t否\t確\t定\t要\t重\t新\t開\t始\t此\t任\t務？";;
"flightmenu/questionLeaveTheTank";"Are you sure you want to leave the vehicle?";"Êtes-vous certain de vouloir quitter le véhicule ?";"Sei sicuro di voler abbandonare il veicolo?";"Bist du sicher, dass du aus dem Fahrzeug aussteigen willst?";"¿Seguro que quieres abandonar el vehículo?";"Вы уверены, что хотите покинуть машину?";"Ви впевнені, що хочете покинути машину?";"Czy na pewno chcesz opuścić maszynę?";"Tem a certeza que deseja sair do veículo?";"Aracı terketmek istediğinizden emin misiniz?";"Opravdu chceš opustit stroj?";"Θέλετε σίγουρα να εγκαταλείψετε το όχημα;";"Kamu yakin ingin meninggalkan kendaraan?";"แน่ใจหรือไม่ว่าต้องการออกจากพาหนะ?";"차량에서 탈출하시겠습니까?";"确\t定\t要\t离\t开\t载\t具\t吗？";"本当に\t車両から\t脱出しますか？";"確\t定\t要\t離\t開\t載\t具\t嗎?";;
"flightmenu/thisWillCountAsDeserter";"This action would be considered desertion since you have no more respawns left.";"Cette action serait considérée comme une désertion, car vous n'avez plus de réapparitions.";"Questa azione è considerata come diserzione poichè non hai più rigenerazioni disponibili.";"Diese Aktion wird als Fahnenflucht gewertet, da du keine weiteren Respawns mehr hast.";"Esta acción se consideraría deserción, ya que no te quedan más reapariciones.";"Это действие будет считаться дезертирством, так как у вас не осталось больше возрождений.";"Ця дія вважатиметься дезертирством, оскільки у вас не залишилося відроджень.";"Ta akcja zostanie uznana za dezercję, ponieważ nie pozostały ci już żadne odrodzenia.";"Esta ação seria considerada uma deserção, uma vez que já não tem mais respawns.";"Doğma hakkınız kalmadığı için bu hareket bir terk etme olarak değerlendirilecektir.";"Tato akce by byla považována za dezerci, protože už nemáš k dispozici žádná nasazení.";"Αυτή η ενέργεια θα θεωρηθεί λιποταξία διότι δεν σας έχουν μείνει άλλα respawns.";"Tindakan ini akan dianggap sebagai pelanggaran karena kamu tidak punya poin respawn lagi.";"การกระทำนี้จะถือเป็นการหนีทัพเนื่องจากไม่มีสิทธิ์เกิดใหม่เหลืออีก";"현재 부활 횟수가 남아있지 않으므로, 탈주한 것으로 간주될 수 있습니다.";"已\t无\t剩\t余\t重\t生\t次\t数，\t该\t行\t为\t视\t同\t提\t前\t脱\t逃。";"リスポーンが\t残っていないため、\tこの\t行動は\t離脱とみなされます。";"這\t個\t操\t作\t會\t被\t視\t為\t逃\t兵，\t因\t為\t你\t已\t經\t沒\t有\t剩\t餘\t的\t重\t生\t次\t數。";;
"flightmenu/btnStats";"Statistics";"Statistiques";"Statistiche";"Statistiken";"Estadísticas";"Статистика";"Статистика";"Statystyki";"Estatísticas";"İstatistikler";"Statistiky";"Στατιστικά στοιχεία";"Statistik";"สถิติ";"통계";"数\t据\t统\t计";"ステータス";"統\t計";;
"msgbox/btn_yes";"Yes";"Oui";"Sì";"Ja";"Sí";"Да";"Так";"Tak";"Sim";"Evet";"Ano";"Ναι";"Ya";"ใช่";"예";"是";"はい";"是";;
"msgbox/btn_no";"No";"Non";"No";"Nein";"No";"Нет";"Ні";"Nie";"Não";"Hayır";"Ne";"Όχι";"Tidak";"ไม่";"아니요";"否";"いいえ";"否";;
"msgbox/btn_ok";"OK";"OK";"OK";"OK";"Aceptar";"ОК";"ОК";"Ok";"OK";"Tamam";"OK";"OK";"Oke";"ตกลง";"확인";"确\t定";"確認";"確\t定";;
"msgbox/btn_cancel";"Cancel";"Annuler";"Annulla";"Abbrechen";"Cancelar";"Отмена";"Скасувати";"Anuluj";"Cancelar";"İptal";"Zrušit";"Ακύρωση";"Batalkan";"ยกเลิก";"취소";"取\t消";"キャンセル";"取\t消";;
"msgbox/btn_more";"More...";"Plus...";"Altro...";"Mehr...";"Más...";"Подробнее...";"Детальніше...";"Więcej...";"Mais...";"Dahası...";"Více…";"Περισσότερα...";"Lebih Banyak...";"มากขึ้น...";"더 보기...";"更\t多...";"さらに\t表示";"更\t多...";;
"msgbox/btn_less";"Less...";"Moins...";"Meno...";"Weniger...";"Menos...";"Меньше...";"Менше...";"Mniej...";"Menos...";"Daha az...";"Méně...";"Λιγότερα...";"Lebih Sedikit...";"ลดลง...";"감소...";"更\t少...";"減少...";"更\t少...";;
"msgbox/btn_readMoreOnline";"Read More";"En savoir plus";"Altre Informazioni";"Mehr lesen";"Seguir Leyendo";"Перейти на сайт";"Детальніше";"Przeczytaj więcej";"Ler mais";"Daha Fazla Oku";"Více informací";"Διαβάστε περισσότερα";"Baca Lebih Lanjut";"อ่านเพิ่มเติม";"더 읽어보기";"了\t解\t详\t情";"詳細";"了\t解\t詳\t情";;
"msgbox/btn_skip";"Skip";"Passer";"Salta";"Überspringen";"Omitir";"Пропустить";"Пропустити";"Pomiń";"Passar";"Atla";"Přeskočit";"Παράλειψη";"Lewati";"ข้าม";"건너뛰기";"跳\t过";"スキップ";"跳\t過";;
"msgbox/btn_leaveSquad";"Leave Squad";"Quitter l'escouade";"Abbandona il Plotone";"Staffel verlassen";"Abandonar el Escuadrón";"Покинуть отряд";"Покинути загін";"Opuść oddział";"Deixar equipe";"Takımdan ayrıl";"Opustit skupinu";"Φύγετε από την ομάδα";"Tinggalkan Skuad";"ออกจากหมู่";"편대 떠나기";"离\t开\t小\t队";"分隊を\t抜ける";"離\t開\t小\t隊";;
"msgbox/btn_disbandSquad";"Disband Squad";"Dissoudre l'escouade";"Sciogli il Plotone";"Staffel auflösen";"Desbandar Escuadrón";"Расформировать отряд";"Розформувати загін";"Rozwiąż Dywizjon";"Desfazer Equipe";"Ekibi Dağıt";"Rozpustit skupinu";"Διαλύστε την ομάδα";"Bubarkan Skuad";"ยุบหมู่";"편대 해산";"解\t散\t小\t队";"部隊を\t解散します。";"解\t散\t小\t隊";;
"msgbox/btn_purchase";"Purchase";"Acheter";"Acquista";"Erwerben";"Comprar";"Купить";"Купити";"Zakup";"Compra";"Satın al";"Koupit";"Αγορά";"Beli";"ซื้อ";"구입";"购\t买";"購入";"購\t買";;
"msgbox/btn_order";"Order";"Commander";"Ordine";"Befehl";"Pedir";"Заказать";"Замовити";"Zakup";"Comprar";"Sipariş et";"Rozkaz";"Παραγγελία";"Pesan";"สั่งซื้อ";"주문";"指\t令";"命令";"訂\t購";;
"msgbox/btn_build";"Assemble";"Assembler";"Assembla";"Zusammenbauen";"Ensamblar";"Собрать";"Зібрати";"Złóż";"Montar";"Birleştir";"Sestavit";"Συναρμολόγηση";"Rakit";"ประกอบ";"조립";"建\t造";"組み\t立て";"組\t裝";;
"msgbox/btn_get";"Get";"Obtenir";"Prendi";"Erhalten";"Conseguir";"Получить";"Отримати";"Odbierz";"Obter";"Almak";"Získat";"Απόκτηση";"Dapatkan";"รับ";"받기";"获\t取";"入手";"獲\t取";;
"msgbox/btn_choose";"Choose";"Choisir";"Scegli";"Auswählen";"Selecciona";"Выбрать";"Вибрати";"Wybierz";"Escolher";"Seç";"Vybrat";"Επιλογή";"Pilih";"เลือก";"선택";"选\t中";"選択";"選\t中";;
"msgbox/btn_apply";"Apply";"Appliquer";"Applica";"Anwenden";"Aplicar";"Применить";"Застосувати";"Zastosuj";"Aplicar";"Uygula";"Použít";"Εφαρμογή";"Terapkan";"ปรับใช้";"적용";"应\t用";"適用";"應\t用";;
"msgbox/btn_reset";"Reset";"Réinitialiser";"Reset";"Zurücksetzen";"Reiniciar";"Сбросить";"Скинути";"Zresetuj";"Reiniciar";"Sıfırla";"Resetovat";"Επαναφορά";"Reset";"รีเซ็ต";"초기화";"重\t置";"リセット";"重\t置";;
"msgbox/btn_later";"Later";"Plus tard";"Dopo";"Später";"Más Tarde";"Позже";"Пізніше";"Później";"Mais tarde";"Daha sonra ";"Později";"Αργότερα";"Nanti";"ไว้ทีหลัง";"나중에";"稍\t后";"後で";"稍\t後";;
"msgbox/btn_logout";"Log Out";"Se déconnecter";"Scollegati";"Ausloggen";"Cerrar Sesión";"Выйти";"Вийти";"Wyloguj się";"Terminar sessão";"Çıkış Yap";"Odhlásit";"Αποσύνδεση";"Log Out";"ออกจากระบบ";"로그아웃";"退\t出\t登\t录";"ログアウト";"退\t出\t登\t錄";;
"msgbox/btn_rate";"Rate";"Évaluation";"Dai un voto";"Bewerten";"Puntuar";"Оценить";"Оцінити";"Oceń";"Classificar";"Puanla";"Hodnotit";"Αξιολόγηση";"Beri Nilai";"ให้คะแนน";"평가";"评\t分";"評価";"評\t分";;
"msgbox/btn_remove";"Remove";"Retirer";"Rimuovi";"Entfernen";"Eliminar";"Снять";"Вилучити";"Usuń";"Remover";"Kaldır";"Odstranit";"Αφαίρεση";"Hapus";"ถอดออก";"삭제";"移\t除";"削除";"移\t除";;
"msgBox/btn_open_consent";"Privacy";"Confidentialité";"Privacy";"Privatsphäre";"Privacidad";"Конфиденциальность";"Конфіденційність";"Prywatność";"Privacidade";"Gizlilik";"Soukromí";"Απόρρητο";"Privasi";"ความเป็นส่วนตัว";"프라이버시";"隐\t私";"プライバシー";"防\t騷\t擾";;
"msgBox/consent_txt";"We've noticed that you haven't given us consent to use your data for some of the marketing purposes or all of them. Certain features, such as advertising, may not be available, and you won't receive rewards in this case. If you want to access these features and get the full experience, you can adjust your consent settings at any time in Profile > Privacy > Privacy Settings.";"Nous avons remarqué que vous ne nous avez pas donné votre consentement pour utiliser toutes ou parties de vos données à des fins de marketing. Certaines fonctionnalités, comme la publicité, peuvent ne pas être disponibles et vous ne recevrez pas de récompenses dans ce cas. Si vous souhaitez accéder à ces fonctionnalités et profiter pleinement de l'expérience, vous pouvez ajuster vos paramètres de consentement à tout moment dans Profil > Confidentialité > Paramètres de confidentialité.";"Abbiamo notato che non ci hai dato il consenso per usare i tuoi dati per alcuni degli scopi di marketing o tutti. Alcune funzioni, come le pubblicità, potrebbero non essere disponibili impedendoti di ricevere le ricompense in questo caso. Se vuoi accedere a queste funzioni ed ottenere una esperienza compmleta, puoi modificare i tuoi consensi in qualsiasi momento tramite Profilo > Privacy > Impostazioni della Privacy.";"Wir haben festgestellt, dass du uns keine Zustimmung zur Verwendung deiner Daten für einige oder alle Marketingzwecke gegeben hast. Bestimmte Funktionen, wie z. B. Werbung, sind dann möglicherweise nicht verfügbar, und du erhältst in diesem Fall keine Belohnungen. Wenn du auf diese Funktionen zugreifen und sie in vollem Umfang nutzen möchtest, kannst du deine Zustimmungseinstellungen jederzeit unter Profil > Datenschutz > Datenschutzeinstellungen anpassen.";"Nos hemos dado cuenta de que no nos has dado tu consentimiento para utilizar tus datos para algunos de los fines de marketing o para todos ellos. Algunas funciones, como la publicidad, pueden no estar disponibles, y en este caso no recibirás recompensas. Si quieres acceder a estas funciones y disfrutar de la experiencia completa, puedes ajustar tu configuración de consentimiento en cualquier momento en Perfil > Privacidad > Ajustes de Privacidad.";"Мы заметили, что вы не давали нам согласия на использование ваших данных для некоторых или всех маркетинговых целей. Некоторые функции, например реклама, могут быть недоступны, и в этом случае вы не будете получать вознаграждения. Если вы хотите получить доступ к этим функциям и воспользоваться всеми возможностями, вы можете в любое время изменить настройки согласия в разделе Профиль > Приватность > Конфиденциальность.";"Ми помітили, що ви не надали нам згоди на використання ваших даних для деяких або всіх маркетингових цілей. Певні функції, як-от реклама, можуть бути недоступними, і в такому разі ви не отримуватимете нагороди. Якщо ви хочете отримати доступ до цих функцій і користуватися ними в повному обсязі, у будь-який час змініть налаштування своєї згоди в меню «Профіль» > «Конфіденційність» > «Налаштування конфіденційності».";"Zauważyliśmy, że użytkownik nie wyraził zgody na wykorzystywanie swoich danych do niektórych lub wszystkich celów marketingowych. Niektóre funkcje, takie jak reklamy, mogą być niedostępne i w takim przypadku nie otrzymasz nagród. Jeśli chcesz uzyskać dostęp do tych funkcji i korzystać z nich w pełni, możesz w dowolnym momencie zmienić ustawienia zgody w Profil > Prywatność > Ustawienia prywatności.";"Reparámos que não nos deu consentimento para utilizar os seus dados para todas ou algumas das finalidades de marketing. Certas funcionalidades, tais como a publicidade, podem não estar disponíveis e, neste caso, não receberá recompensas. Se pretender aceder a estas funcionalidades e desfrutar da experiência completa, pode ajustar as suas definições de consentimento a qualquer altura em Perfil > Privacidade > Definições de Privacidade.";"Bize, pazarlama amacıyla verilerinizin bir kısmını veya tamamını işleme yetkisi vermediğinizi fark ettik. Bu durumda bazı reklam ve kampanyalar düzgün çalışmayabilir ve bazı ödülleri alamayabilirsiniz. Özelliklere erişmek ve tam bir deneyim yaşayabilmek için istediğiniz zaman veri işleme rızası ayarlarını Profil > Gizlilik > Gizlilik Ayarları menüsünden değiştirebilirsiniz.";"Všimli jsme si, že jste nám nedali souhlas s použitím vašich údajů pro některé marketingové účely nebo pro všechny. Některé funkce, například reklama, nemusí být k dispozici a v takovém případě nedostanete odměnu. Pokud chcete mít k těmto funkcím přístup a využívat je v plném rozsahu, můžete nastavení souhlasu kdykoli upravit v nabídce Profil > Soukromí > Nastavení soukromí.";"Παρατηρήσαμε ότι δεν μας έχετε δώσει τη συγκατάθεσή σας να χρησιμοποιήσουμε τα δεδομένα σας για ορισμένους ή όλους τους σκοπούς μάρκετινγκ. Ορισμένες λειτουργίες, όπως η διαφήμιση, ενδέχεται να μην είναι διαθέσιμες και σε αυτή την περίπτωση δεν θα λαμβάνετε ανταμοιβές. Αν θέλετε να έχετε πρόσβαση σε αυτές τις λειτουργίες και να απολαμβάνετε την πλήρη εμπειρία, μπορείτε να προσαρμόσετε τις ρυθμίσεις συγκατάθεσης ανά πάσα στιγμή στο Προφίλ > Απόρρητο > Ρυθμίσεις απορρήτου.";"Kami menyadari bahwa kamu belum memberikan izin kepada kami dalam menggunakan datamu untuk beberapa tujuan pemasaran atau semuanya. Fitur tertentu, seperti iklan, mungkin tidak akan tersedia, dan dalam hal ini kamu tidak akan mendapatkan imbalan. Jika ingin mengakses berbagai fitur ini dan mendapatkan pengalaman penuh, kamu bisa menyesuaikan pengaturan persetujuanmu kapan pun di Profil > Privasi > Pengaturan Privasi.";"เราสังเกตเห็นว่าคุณยังไม่ได้ให้ความยินยอมในการใช้ข้อมูลของคุณสำหรับวัตถุประสงค์ด้านการตลาดบางส่วนหรือทั้งหมด ฟีเจอร์บางอย่างเช่นการโฆษณาอาจไม่สามารถใช้งานได้ และคุณจะไม่ได้รับรางวัลในกรณีดังกล่าว หากคุณต้องการเข้าถึงฟีเจอร์เหล่านี้และรับประสบการณ์ที่สมบูรณ์ สามารถแก้ไขการตั้งค่าความยินยอมของคุณได้ทุกเมื่อที่โปรไฟล์ > ความเป็นส่วนตัว > การตั้งค่าความเป็นส่วนตัว";"귀하께서는 개인 데이터 수집 및 마케팅 활용의 동의 여부를 결정하지 않으셨습니다. 특정 기능 (예: 광고 등) 이 작동하지 않을 수 있으며, 이 경우 보상도 받지 못하게 됩니다. 이러한 기능을 사용하기 위해선 프로필 > 프라이버시 > 프라이버시 설정 을 통해 설정을 변경하셔야 합니다.";"为\t了\t更\t好\t地\t为\t您\t提\t供\t服\t务，\t建\t议\t您\t授\t权\t游\t戏\t使\t用\t部\t分\t信\t息。\t部\t分\t功\t能\t如\t个\t性\t化\t推\t荐\t在\t关\t闭\t个\t人\t信\t息\t授\t权\t的\t情\t况\t下\t可\t能\t无\t法\t使\t用，\t您\t也\t无\t法\t获\t取\t相\t应\t的\t奖\t励。\t若\t欲\t进\t行\t授\t权\t以\t获\t得\t最\t佳\t体\t验，\t请\t前\t往 个\t人\t页\t面 → 隐\t私 → 隐\t私\t设\t置 进\t行\t更\t改。";"お\t客様は、\t一部またはすべての\tマーケティング\t目的で\tデータの\t使用に\t同意されていないようです。\tこの\t場合、\t広告などの\t一部機能が\t利用できなくなり、\t報酬を\t受け\t取ることができなくなります。\tこれらの\t機能に\tアクセスし、\t全体験を\t得たい\t場合は、\tプロフィール > プライバシー > プライバシー\t設定より\t同意の\t設定を\t変更することができます。";"我\t們\t發\t現\t你\t還\t沒\t有\t同\t意\t讓\t我\t們\t將\t你\t的\t部\t分\t資\t料\t或\t全\t部\t資\t料\t用\t於\t行\t銷\t用\t途。\t諸\t如\t廣\t告\t等\t部\t分\t功\t能\t可\t能\t無\t法\t使\t用，\t且\t你\t也\t無\t法\t收\t到\t相\t關\t的\t獎\t勵。\t如\t果\t你\t希\t望\t存\t取\t這\t些\t功\t能\t並\t享\t受\t完\t整\t的\t遊\t戲\t體\t驗，\t隨\t時\t都\t可\t前\t往\t設\t定\t檔 > 隱\t私 > 隱\t私\t設\t定\t調\t整\t同\t意\t設\t定。";;
