"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"decals/yugoslavia_1st_tank_battalion";"Emblem of 1st Company of the 21st Combat Tank Battalion French army";"Emblème de la 1re Compagnie du 21e Bataillon de chars de combat, France";"Emblema della 1^ Compagnia del 21° Battaglione Carristi dell'esercito Francese";"Abzeichen des 1. jugoslawischen Panzerbataillons";"Emblema de la 1ª Compañía del 21º Batallón de Tanques de Combate del Ejército Francés";"Эмблема 1-й роты 21-го танкового батальона Франции";"Емблема 1-ї роти 21-го танкового батальйону Франції";"Emblemat 1 Jugosłowiańskiego Batalionu Czołgów";"Emblema do 1º Batalhão de Tanques Jugoslava";"Fransız Ordusu 21. Tank Taburu, 1. Tank Takımı Amblemi";"Emblém 1. roty 21. tankového praporu francouzské armády";"Emblem of 1st Company of the 21st Combat Tank Battalion French army";"Emblem Kompi Ke-1 Batalion Tank Tempur Ke-21 Angkatan Darat Prancis";"Emblem of 1st Company of the 21st Combat Tank Battalion French army";"제1유고슬라비아전차대대 부대마크";"法\t国\t陆\t军\t第 21 战\t斗\t坦\t克\t营\t第 1 连\t徽\t标";"ユーゴスラビア\t第\t1戦車大隊の\t記章";"南\t斯\t拉\t夫\t第 1 坦\t克\t營\t徽\t標";;
"decals/ge_tank_emblem_00";"Emblem of 1st Panzer Division, 1940-1945";"Emblème de la 1ère Panzer-Division, 1940-1945";"Emblema della 1^ Divisione Panzer, 1940-1945";"Abzeichen der 1. Panzerdivision, 1940 - 1945";"Emblema de la 1ª División Panzer, 1940-1945";"Эмблема 1-й танковой дивизии, 1940-1945";"Емблема 1-ї танкової дивізії, 1940-1945";"Emblemat 1 Dywizji Pancernej, 1940-1945";"Emblema da 1ª Divisão Panzer, 1940-1945";"1. Panzer Tümeni, 1940-1945 arması";"emblém 1. Panzer-Division, Wehrmacht";"Emblem of 1st Panzer Division, 1940-1945";"Emblem Divisi Panzer Ke-1, 1940-1945";"Emblem of 1st Panzer Division, 1940-1945";"제1기갑사단 부대마크, 1940~1945";"国\t防\t军\t第 1 装\t甲\t师\t徽\t标\t（1940 - 1945 年）";"第\t1装甲師団の\t記章 (1940~1945年)";"國\t防\t軍\t第 1 裝\t甲\t師\t徽\t標\t（1940 - 1945 年）";;
"decals/ge_tank_emblem_10";"Emblem of Panzer Lehr Division";"Emblème de la Panzer Lehr Division";"Emblema della divisione Panzer Lehr";"Abzeichen der Panzer-Lehr-Division";"Emblema de la División Panzer Lehr";"Эмблема Учебной танковой дивизии";"Емблема Навчальної танкової дивізії";"Emblemat dywizji szkolnej „Panzer Lehr”";"Emblema da Panzer Lehr Division";"Panzer Lehr Tümeni arması";"emblém Panzer-Lehr-Division, Wehrmacht";"Emblem of Panzer Lehr Division";"Emblem Divisi Panzer Lehr";"Emblem of Panzer Lehr Division";"기갑교도사단 부대마크";"国\t防\t军\t装\t甲\t教\t导\t师\t徽\t标";"装甲教導師団の\t記章";"國\t防\t軍\t裝\t甲\t教\t導\t師\t徽\t標";;
"decals/ge_ritter_emblem_v2";"Knight Emblem, 2nd version";"Emblème de Chevalier, 2ème version";"Emblema del cavaliere, 2^ versione";"Ritter-Abzeichen, 2. Version";"Emblema Caballero, 2ª versión";"Эмблема ""Рыцарь"", вторая версия";"Емблема ""Лицар"", друга версія";"Emblemat Rycerza, wersja 2.";"Emblema de Cavaleiro, 2ª versão";"Şovalye amblemi, 2 versiyon";"emblém Schwere Panzer-Abteilung 505, Wehrmacht (pozdější)";"Knight Emblem, 2nd version";"Emblem Kesatria, versi ke-2";"Knight Emblem, 2nd version";"기사 엠블럼, 2번째 버전";"“骑\t士”\t徽\t标，\t第\t二\t版";"騎士の\tエンブレム\tVer. 2";"“騎\t士”\t徽\t標，\t第\t二\t版";;
"decals/ge_ritter_emblem_v2/desc";"Emblem of 505th Separate Heavy Tank Battalion, Germany, 1944";"Emblème du 505ème bataillon distinct de chars lourds, Allemagne, 1944";"Emblema del 505º battaglione carri pesante indipendenti, Germania, 1944";"Abzeichen der schweren Panzer-Abteilung 505, Deutschland, 1944";"Emblema del 505º Batallón Separado de Tanques Pesados, Alemania, 1944";"Эмблема 505-го отдельного тяжёлого танкового батальона Германии, 1944 год";"Емблема 505-го окремого важкого танкового батальйону Німеччини, 1944 рік";"Emblemat 505 Batalionu Czołgów Ciężkich, Niemcy, 1944";"Emblema do 505º Batalhão de Tanques Pesados Separados, Alemanha, 1944";"505. Ayrık Ağır Tank Taburu Arması, Almanya, 1944";"Oddíl těžkých tanků 505
Německá armáda 1944";"Emblem of 505th Separate Heavy Tank Battalion, Germany, 1944";"Emblem Batalion Tank Berat Terpisah Ke-505, Jerman, 1944";"Emblem of 505th Separate Heavy Tank Battalion, Germany, 1944";"독일 육군 제505독립중전차대대 부대마크, 1944년";"1944 年，\t国\t防\t军\t第 505 独\t立\t重\t装\t甲\t营\t徽\t标";"1944年\tドイツ・\t第\t505重戦車大隊の\t記章";"1944 年，\t德\t國，\t第 505 獨\t立\t重\t型\t坦\t克\t營\t徽\t標";;
"decals/ussr_tank_emblem_03";"Emblem of 39th Guards Tank Regiment";"Emblème du 39e Régiment Blindé de la Garde";"Emblema del 39° Reggimento Corazzato";"Abzeichen des 39. Garde-Panzerregiments";"Emblema del 39º Regimiento de Tanques de la Guardia";"Эмблема 39-го гвардейского танкового полка";"Емблема 39-го гвардійського танкового полку";"Emblemat 39 Gwardyjskiego Pułku Czołgów";"Emblema do 39º Regimento de Tanques Guarda";"39. Muhafız Tank alay arması";"emblém 36-j gvardějskij tankovyj polk, Raboče-krestjanskaja Krasnaja Armija";"Emblem of 39th Guards Tank Regiment";"Emblem Resimen Tank Garda Ke-39";"Emblem of 39th Guards Tank Regiment";"제39전차근위연대 부대마크";"近\t卫\t第 39 坦\t克\t团\t徽\t标";"第\t39親衛戦車連隊の\t記章";"近\t衛\t坦\t克\t第 39 團\t徽\t標";;
"decals/ussr_tank_emblem_05";"Emblem of 7th Guards Separate Heavy Tank Brigade";"Emblème de la 7e Brigade de chars lourds de la Garde";"Emblema dell'85° reggimento di sfondamento carri pesanti";"Abzeichen der 7. selbständigen schweren Garde-Panzerbrigade";"Emblema de la 7ª Brigada Separada de Tanques Pesados de la Guardia";"Эмблема 7-ой отдельной тяжёлой танковой бригады";"Емблема 7-ї окремої важкої танкової бригади";"Emblemat 7 Gwardyjskiej Samodzielnej Brygady Czołgów Ciężkich";"Emblema do 7º Brigada de Tanques Pesados Guardas Separada";"7. Muhafız Ayrık Ağır Tank Alayı Arması";"emblém 7-ja otdelnaja gvardějskaja tjaželaja tankovaja brigada, Raboče-krestjanskaja Krasnaja Armija";"Emblem of 7th Guards Separate Heavy Tank Brigade";"Emblem Brigade Tank Berat Terpisah Garda Ke-7";"Emblem of 7th Guards Separate Heavy Tank Brigade";"제7독립근위중전차여단 부대마크";"近\t卫\t独\t立\t第 7 重\t型\t坦\t克\t旅\t徽\t标";"第\t7独立親衛重戦車旅団の\t記章";"近\t衛\t獨\t立\t重\t型\t坦\t克\t第 7 旅\t徽\t標";;
"decals/ussr_tank_emblem_05/desc";"Emblem of 7th Guards Separate Heavy Tank Brigade";"Emblème de la 7e Brigade de chars lourds de la Garde";"Emblema dell'85° reggimento sfondamento carri pesanti (7^ Brigata indipentente Carri Pesanti)";"Abzeichen der 7. selbständigen schweren Garde-Panzerbrigade";"Emblema de la 7ª Brigada Separada de Tanques Pesados de la Guardia";"7-я отдельная гвардейская тяжёлая танковая Новгород-Берлинская Краснознамённая орденов Суворова, Красной Звезды бригада";"7-а окрема гвардійська важка танкова Новгород-Берлінська Червонопрапорна бригада орденів Суворова та Червоної Зірки";"Emblemat 7 Gwardyjskiej Samodzielnej Brygady Czołgów Ciężkich";"Emblema do 7ª Brigada de Tanques Pesados Guardas Separada";"7. Muhafız Ayrık Ağır Tank Alayı Arması";"7. samostatná gardová těžká tanková brigáda
Dělnicko-rolnická Rudá armáda";"Emblem of 7th Guards Separate Heavy Tank Brigade";"Emblem Brigade Tank Berat Terpisah Garda Ke-7";"Emblem of 7th Guards Separate Heavy Tank Brigade";"제7독립근위중전차여단 부대마크";"近\t卫\t独\t立\t第 7 重\t型\t坦\t克\t旅\t徽\t标";"第\t7独立親衛重戦車旅団の\t記章";"近\t衛\t獨\t立\t重\t型\t坦\t克\t第 7 旅\t徽\t標";;
"decals/ussr_tank_emblem_08";"Emblem of 1443rd Self-propelled Artillery Regiment";"Emblème du 1443e Régiment d’artillerie automoteur";"Emblema del 1443° Reggimento Artiglieri";"Abzeichen des 1443. Artillerie-Regiments auf Selbstfahrlafette";"Emblema del 1443º Regimiento de Artillería Autopropulsada";"Эмблема 1443-го самоходно-артиллерийского полка";"Емблема 1443-го самохідно-артилерійського полку";"Emblemat 1443 Pułku Artylerii Samobieżnej";"Emblema do 1443º Regimento de Artilharia Automotora";"1443. Motorize Topçu Alayı Amblemi";"emblém 1443-j samochodno-artillerijskij polk, Raboče-krestjanskaja Krasnaja Armija";"Emblem of 1443rd Self-propelled Artillery Regiment";"Emblem Resimen Artileri Swagerak Ke-1443";"Emblem of 1443rd Self-propelled Artillery Regiment";"제1443자주포연대 부대마크";"第 1443 自\t行\t火\t炮\t团\t徽\t标";"第\t1443自走砲連隊の\t記章";"第 1443 自\t行\t火\t炮\t團\t徽\t標";;
"decals/ussr_tank_emblem_09";"Guards Roundel";"Cocarde de la Garde";"Emblema Guardie";"Garde-Rondell";"Escarapela de la Guardia";"Знак ""Гвардия""";"Знак ""Гвардія""";"Znak rozpoznawczy Gwardii";"Cocar da Guarda";"Muhafız Madalyonu";"emblém gardových jednotek";"Guards Roundel";"Roundel Pengawal";"Guards Roundel";"근위대 부대마크";"近\t卫\t军\t徽\t标";"ソビエト\t親衛軍の\tラウンデル\t記章";"近\t衛\t軍\t徽\t標";;
"decals/ussr_circles_emblem";"Circles Emblem";"Emblème de cercles";"Emblema cerchi";"Abzeichen ""Kreise""";"Emblema Círculos";"Эмблема ""Окружности""";"Емблема ""Кола""";"Emblemat „Okręgi”";"Emblema de Círculos";"Daireler Amblemi";"emblém 7-j gvardějskij tankovyj korpus, Raboče-krestjanskaja Krasnaja Armija";"Circles Emblem";"Emblem Lingkaran";"Circles Emblem";"원형 표식";"圆\t标";"円形\tエンブレム";"圓\t標";;
"decals/ussr_circles_emblem/desc";"Emblem of 7th Guards Tank Corps, USSR";"Emblème du 7e Corps Blindé de la Garde, URSS";"Emblema del 7° Corpo Carri, URSS";"Abzeichen des 7. Garde-Panzerkorps, UdSSR";"Emblema del 7º Cuerpo de Tanques de la Guardia, URSS";"Эмблема 7-го гвардейского танкового корпуса СССР";"Емблема 7-го гвардійського танкового корпусу СРСР";"Emblemat 7 Gwardyjskiego Korpusu Pancernego, ZSRR";"Emblema do 7º Corpo de Tanques Guarda, URSS";"7. Muhafız Tank Kolordusu Amblemi, SSCB";"7. gardový tankový sbor
Dělnicko-rolnická Rudá armáda";"Emblem of 7th Guards Tank Corps, USSR";"Emblem Korps Tank Garda Ke-7, Uni Soviet";"Emblem of 7th Guards Tank Corps, USSR";"소련 육군 제7근위전차군단(3-й гвардейский танковый корпус) 부대마크";"苏\t联\t近\t卫\t第 7 坦\t克\t军\t徽\t标";"ソビエト\t軍・\t第\t7親衛戦車師団の\t記章";"蘇\t聯\t近\t衛\t坦\t克\t第 7 團\t徽\t標";;
"decals/text_victory_is_ours";"""Victory is ours"" text";"Texte ""Победа будет за нами"" (""La victoire sera à nous"")";"Testo ""La vittoria è nostra""";"""Victory is ours"" Text";"Texto ""La victoria es nuestra""";"Текст ""Победа будет за нами""";"Текст ""Перемога буде за нами""";"Napis „Zwycięstwo jest nasze”";"Texto ""Victory is ours""";"""Zafer bizimdir"" yazısı";"nápis ""Victory is ours"" (""Vítězství je naše"")";"""Victory is ours"" text";"Teks ""Kemenangan milik kita""";"""Victory is ours"" text";"""승리는 우리의 것"" 문구";"“胜\t利\t属\t于\t我\t们”";"「Victory is ours (勝利は\t我らの\t手に)」\tの\t文字";"“勝\t利\t屬\t於\t我\t們”";;
"decals/ussr_1gv_tank_brigade_emblem_light";"Tactical sign of 1 GvTBr (light tanks)";"Signe tactique du 1e GvTBr (chars légers)";"Stemma della 1° GvTBr (carri leggeri)";"Taktisches Zeichen der 1. GvTBr (leichte Panzer)";"Signo táctico del 1 GvTBr (tanques ligeros)";"Тактический знак 1 ГвТБр (лёгкие танки)";"Тактичний знак 1 ГвТБр (легкі танки)";"Znak taktyczny 1 Gw. Bryg. Panc. (czołgi lekkie)";"Sinal tático da 1 GvTBr (tanques leves)";"1 GvTBr taktik işareti (hafif tanklar)";"taktický znak 1-ja gvardějskaja tankovaja brigada (lehké tanky), Raboče-krestjanskaja Krasnaja Armija";"Tactical sign of 1 GvTBr (light tanks)";"Tanda taktis 1 GvTBr (tank ringan)";"Tactical sign of 1 GvTBr (light tanks)";"1 GbTBr의 전술 기호 (경전차용)";"近\t卫\t第 1 坦\t克\t旅\t战\t术\t标\t志\t（轻\t型\t坦\t克）";"1 GvTBr (軽戦車) の\t兵科記号";"近\t衛\t坦\t克\t第 1 旅\t戰\t術\t標\t誌\t（輕\t型\t坦\t克）";;
"decals/ussr_1gv_tank_brigade_emblem_light/desc";"Tactical sign of 1st Guards Tank Brigade for light tanks";"Signe tactique du 1e Brigade de chars légers de la Garde";"Stemma della 1° Brigata Corazzati leggeri";"Taktisches Zeichen der 1. Garde-Panzerbrigade für leichte Panzer";"Signo táctico de la 1ª Brigada de Tanques de la Guardia para tanques ligeros";"Тактический знак 1-й гвардейской танковой бригады для лёгких танков";"Тактичний знак 1-ї гвардійської танкової бригади для легких танків";"Znak taktyczny 1 Gwardyjskiej Brygady Pancernej dla czołgów lekkich";"Sinal tático da 1ª Brigada de Tanques Guardas para tanques leves";"Hafif tanklar için 1'inci Muhafız Tank Tümeni taktik işareti";"1. gardová tanková brigáda (lehké tanky)
Dělnicko-rolnická Rudá armáda";"Tactical sign of 1st Guards Tank Brigade for light tanks";"Tanda taktis Brigade Tank Garda Ke-1 untuk tank ringan";"Tactical sign of 1st Guards Tank Brigade for light tanks";"제1근위전차여단(1-я гвардейская танковая бригада)의 경전차용 전술 기호";"近\t卫\t第 1 坦\t克\t旅\t轻\t型\t坦\t克\t战\t术\t标\t志";"第\t1親衛戦車旅団 (軽戦車部隊) の\t兵科記号";"近\t衛\t坦\t克\t第 1 旅\t輕\t型\t坦\t克\t戰\t術\t標\t誌";;
"decals/ussr_1gv_tank_brigade_emblem_t34";"Tactical sign of 1 GvTBr";"Insigne tactique de la 1 GvTBr";"Stemma della 1^ GvTBr";"Taktisches Zeichen der 1. GvTBr";"Signo táctico del 1 GvTBr";"Тактический знак 1 ГвТБр";"Тактичний знак 1 ГвТБр";"Znak taktyczny 1 Gw. Bryg. Panc.";"Sinal tático da 1 GvTBr";"1 GvTBr taktik işareti";"taktický znak 1-ja gvardějskaja tankovaja brigada, Raboče-krestjanskaja Krasnaja Armija";"Tactical sign of 1 GvTBr";"Tanda taktis 1 GvTBr";"Tactical sign of 1 GvTBr";"1 GvTBr의 전술기호";"近\t卫\t第 1 坦\t克\t旅\t战\t术\t标\t志";"1 GvTBrの\t兵科記号";"近\t衛\t坦\t克\t第 1 旅\t戰\t術\t標\t誌";;
"decals/ussr_1gv_tank_brigade_emblem_t34/desc";"Tactical sign of 1st Guards Tank Brigade for T-34";"Signe tactique de la 1e Brigade de chars de la Garde pour T-34";"Stemma della 1^ Brigata Corazzati per T-34";"Taktisches Zeichen der 1. Garde-Panzerbrigade für T-34";"Signo táctico de la 1ª Brigada de Tanques de la Guardia para T-34";"Тактический знак 1-й гвардейской танковой бригады для Т-34";"Тактичний знак 1-ї гвардійської танкової бригади для Т-34";"Znak taktyczny 1 Gwardyjskiej Brygady Pancernej dla T-34";"Sinal tático da 1ª Brigada de Tanques Guardas para os T-34";"T-34 için 1. Muhafız Tank Tümeni taktik işareti";"1. gardová tanková brigáda (T-34)
Dělnicko-rolnická Rudá armáda";"Tactical sign of 1st Guards Tank Brigade for T-34";"Tanda taktis Brigade Tank Garda Ke-1 untuk T-34";"Tactical sign of 1st Guards Tank Brigade for T-34";"제1근위전차여단(1-я гвардейская танковая бригада)의 T-34용 전술 기호";"近\t卫\t第 1 坦\t克\t旅\t战\t术\t标\t志\t（T-34）";"第\t1親衛戦車旅団 (T-34部隊) の\t兵科記号";"T-34，\t近\t衛\t坦\t克\t第 1 旅\t戰\t術\t標\t誌";;
"decals/ge_afrika_korps_emblem";"German African Corps Emblem";"Emblème de l'Afrika Korps allemand";"Stemma della Afrika Corps Tedesca";"Abzeichen des Deutschen Afrikakorps";"Emblema del Cuerpo Alemán de África";"Эмблема Немецкого африканского корпуса";"Емблема Німецького африканського корпусу";"Godło Niemieckiego Korpusu Pancernego ( Afryka) ";"Emblema da Deutsches Afrikakorps";"Alman Afrika Kolordusu Amblemi";"emblém Deutsches Afrikakorps, Wehrmacht";"German African Corps Emblem";"Emblem Korps Jerman Afrika";"German African Corps Emblem";"독일아프리카군단 부대마크";"德\t国\t非\t洲\t军\t团\t徽\t标";"ドイツアフリカ\t軍団の\t記章";"德\t國\t非\t洲\t軍\t團\t徽\t標";;
"decals/ge_afrika_korps_emblem/desc";"German African Corps (DAK) Emblem";"Emblème du Deutsche Afrika Korps (DAK)";"Stemma della Afrika Corps (DAK) tedesca";"Abzeichen des Deutschen Afrikakorps (DAK)";"Emblema del Cuerpo Alemán de África (DAK)";"Эмблема Немецкого африканского корпуса (DAK)";"Емблема Німецького африканського корпусу (DAK)";"Godło Niemieckiego Korpusu Pancernego (DAK)";"Emblema do Corpo Africano Alemão (DAK)";"Alman Afrika Kolordusu (DAK) Amblemi";"Německý africký sbor
Německá armáda";"German African Corps (DAK) Emblem";"Garda Deutsche Afrikakorps (DAK)";"German African Corps (DAK) Emblem";"독일아프리카군단(Deutsches Afrikakorps) 부대마크";"德\t国\t非\t洲\t军\t团\t（DAK）\t徽\t标";"ドイツアフリカ\t軍団の\t記章";"德\t國\t非\t洲\t軍\t團\t（DAK）\t徽\t標";;
"decals/ussr_hammer_and_sickle_emblem";"Hammer and sickle";"Faucille et marteau";"Falce e Martello";"Hammer und Sichel";"Hoz y martillo";"Серп и молот";"Серп і молот";"Sierp i młot";"Martelo e Foice";"Çekiç ve Orak";"kresba Srp a kladivo";"Hammer and sickle";"Palu dan arit";"Hammer and sickle";"망치와 낫";"镰\t刀\t锤\t子";"鎌と\t鎚";"鐮\t刀\t錘\t子";;
"decals/fi_roundel_af_1945";"Finnish Air Force Roundel";"Cocarde des Forces Aériennes Finlandaises";"Stemma Aeronautica Finlandese";"Emblem der Finnischen Luftwaffe";"Escarapela de la Fuerza Aérea Finlandesa";"Опознавательный знак ВВС Финляндии";"Розпізнавальний знак ВПС Фінляндії";"Znak rozpoznawczy Fińskich Sił Powietrznych";"Cocar da Força Aérea Finlandesa";"Fin Hava Kuvvetleri Madalyonu";"kokarda Suomen ilmavoimat";"Finnish Air Force Roundel";"Roundel Angkatan Udara Finlandia";"Finnish Air Force Roundel";"핀란드 공군 식별표지";"芬\t兰\t空\t军\t机\t徽";"フィンランド\t空軍の\tラウンデル\t記章";"芬\t蘭\t空\t軍\t圓\t徽";;
"decals/fi_roundel_af_1945/desc";"Finnish Air Force Roundel, 1945";"Cocarde des Forces Aériennes Finlandaises, 1945";"Stemma Aeronautica Finlandese, 1945";"Emblem der Finnischen Luftwaffe, 1945";"Escarapela de la Fuerza Aérea Finlandesa, 1945";"Опознавательный знак ВВС Финляндии, 1945";"Розпізнавальний знак ВПС Фінляндії, 1945";"Znak rozpoznawczy Fińskich Sił Powietrznych, 1945";"Cocar da Força Aérea Finlandesa, 1945";"Finlandiya Hava Kuvvetleri Madalyonu, 1945";"Finské letectvo 1945";"Finnish Air Force Roundel, 1945";"Roundel Angkatan Udara Finlandia, 1945";"Finnish Air Force Roundel, 1945";"핀란드 공군 식별표지, 1945년";"芬\t兰\t空\t军\t机\t徽\t（1945 年）";"フィンランド\t空軍の\tラウンデル\t記章 (1945年)";"芬\t蘭\t空\t軍\t圓\t徽\t（1945 年）";;
"decals/hu_af_roundel_1991";"Hungarian Air Force Roundel 1991";"Cocarde de la Force aérienne hongroise (1991)";"Coccarda Aeronautica Ungherese 1991";"Kokarde der Ungarischen Luftwaffe 1991";"Escarapela de la Fuerza Aérea Húngara 1991";"Опознавательный знак ВВС Венгрии 1991";"Рондель ВПС Угорщини 1991";"Znak rozpoznawczy Węgierskich Sił Powietrznych, 1991";"Cocar da Força Aérea Húngara 1991";"Macar Hava Kuvvetleri Madalyonu, 1991";"emblém Maďarského královského letectva 1991";"Hungarian Air Force Roundel 1991";"Roundel Angkatan Udara Hungaria 1991";"Hungarian Air Force Roundel 1991";"헝가리 공군 식별표지, 1991";"匈\t牙\t利\t空\t军\t机\t徽";"ハンガリー\t空軍の\t記章 1991年";"匈\t牙\t利\t空\t軍\t機\t徽";;
