"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"options/mouse_aim/tooltip";"This mode allows you to control the aircraft using only the mouse. The aircraft will head in the direction of the crosshair. The virtual instructor can help you to control the aircraft. Recommended for beginners.";"Ce mode vous permet de contrôler l'appareil en utilisant uniquement la souris. L'avion se dirigera dans la direction du curseur. L'instructeur virtuel peut vous aider à maîtriser l'avion. Recommandé pour les débutants.";"Questa modalità consente di controllare l'aereo utilizzando esclusivamente il mouse. L'aereo si dirigerà nella direzione indicata dal mirino. L'istruttore virtuale ti aiuterà nei controlli. Consigliato per i principianti.";"In diesem Modus kannst du das Flugzeug allein mit der Maus steuern. Das Flugzeug fliegt stets in Richtung des Fadenkreuzes. Der virtuelle Ausbilder kann dich bei der Steuerung des Flugzeugs unterstützen. Für Anfänger empfohlen.";"Este modo te permite controlar el avión utilizando únicamente el ratón. El avión se moverá en la dirección del punto de mira. El instructor virtual puede ayudarte a controlar la aeronave. Recomendado para principiantes. <color=@warningTextColor>Este modo no es compatible con joysticks.</color>";"Данный режим позволяет контролировать самолёт при помощи одной только мыши. Самолёт в данном режиме будет следовать туда, куда направлен прицел. Управлять самолётом помогает виртуальный инструктор. Рекомендовано для начинающих игроков.";"Цей режим дозволяє контролювати літак за допомогою однієї тільки миші. Літак в цьому режимі слідуватиме туди, куди спрямований приціл. Керувати літаком допомагає віртуальний інструктор. Рекомендовано для початківців.
<color=@warningTextColor>У цьому режимі не працюють джойстики.</color>";"Ten tryb pozwala na sterowanie samolotem używając wyłącznie myszy. Samolot będzie leciał w kierunku wskazywanym przez celownik. Wirtualny instruktor pomoże ci w sterowaniu. Zalecany dla początkujących.";"Este modo permite o controle da aeronave usando apenas o mouse. O avião vai no sentido da mira. O instrutor virtual pode ajudá-lo a controlar a aeronave. Recomendado para iniciantes.";"Bu mod uçağı sadece mouse kullanarak kontrol etmenizi sağlar. Uçak farenin çevirildiği yönü takip eder. Sanal yardımcı uçağın kontrolüne yardım eder. Yeni başlayanlar için tavsiye edilir. <color=@warningTextColor> Bu mod joystickleri desteklemez .</color>";"Tento mód ti umožňuje ovládat letadlo pouze myší. Letadlo směřuje tam, kam ukazuje záměrný kříž. Virtuální instruktor (VI) ti pomůže udržet kontrolu nad letadlem. Doporučeno pro začátečníky.";"Αυτή η λειτουργία σας επιτρέπει να ελέγχετε το αεροσκάφος χρησιμοποιώντας μόνο το ποντίκι. Το αεροσκάφος θα κατευθύνεται προς την κατεύθυνση του σταυρονήματος. Ο εικονικός εκπαιδευτής μπορεί να σας βοηθήσει να ελέγξετε το αεροσκάφος. Συνιστάται για αρχάριους.";"Mode ini memungkinkanmu untuk mengendalikan pesawat hanya dengan menggunakan mouse. Pesawat akan mengarah ke garis bidik. Instruktur virtual bisa membantumu mengendalikan pesawat. Direkomendasikan untuk pemula.";"โหมดนี้ให้คุณควบคุมอากาศยานโดยใช้เมาส์เพียงอย่างเดียว อากาศยานจะมุ่งไปตามทิศทางของศูนย์เล็ง ผู้ชี้แจงเวอร์ชวลสามารถช่วยคุณควบคุมอากาศยานได้ แนะนำให้ใช้สำหรับมือใหม่";"이 모드에서는 마우스만을 사용하여 기체를 제어할 수 있습니다. 항공기는 십자선 방향으로 향합니다. 가상 인스트럭터는 항공기 제어를 도울 수 있습니다. 초보자에게 추천합니다.
<color=@warningTextColor>이 모드에서는 조이스틱을 지원하지 않습니다.</color>";"在\t该\t模\t式\t下，\t玩\t家\t可\t以\t仅\t仅\t依\t靠\t鼠\t标\t来\t控\t制\t飞\t机，\t飞\t机\t会\t自\t动\t飞\t向\t鼠\t标\t所\t指\t的\t方\t向。\t辅\t助\t控\t制\t系\t统\t程\t序\t将\t能\t有\t效\t调\t整\t飞\t行\t姿\t态。
　\t• 适\t合\t新\t手\t玩\t家。";"この\tモードでは\t機体を\tマウスのみで\t操作します。\t機体は\t照準の\t方向に\t向かって\t飛びます。\tまた\tバーチャルインストラクターが\t機体操作を\t手伝ってくれます。\t初心者におすすめ。\t
<color=@warningTextColor>この\tモードでは\tジョイスティックは\t使用できません。\t</color>";"在\t該\t模\t式\t下，\t玩\t家\t可\t以\t僅\t僅\t依\t靠\t鼠\t標\t來\t控\t制\t飛\t機，\t飛\t機\t會\t自\t動\t飛\t向\t鼠\t標\t所\t指\t的\t方\t向。\t輔\t助\t控\t制\t系\t統\t程\t序\t將\t能\t有\t效\t調\t整\t飛\t行\t姿\t態。
　\t• 適\t合\t新\t手\t玩\t家。";;
"options/control_by_gyro";"Gyro";"Gyro";"Giroscopio";"Gyro";"Giroscopio";"Гироскоп";"Гіро";"Żyroskop";"Giroscópio";"Cayro";"Gyro";"Γυροσκόπιο";"Gyro";"ไจโร";"자이로";"陀\t螺\t仪";"ジャイロ";"陀\t螺\t儀";;
"options/country";"Country";"Pays";"Paese";"Nation";"País";"Страна";"Країна";"Kraj";"Nações";"Ülke";"Země";"Χώρα";"Negara";"ประเทศ";"국가";"国\t家";"国";"國\t家";;
"options/speech_country_type";"Crew language";"Langage de l'équipage";"Lingua Equipaggio";"Sprachausgabe der Besatzung";"Idioma de equipo";"Язык переговоров экипажа";"Мова переговорів екіпажу";"Język załogi";"Idioma da tripulação";"Mürettebat dili";"Jazyk osádky";"Γλώσσα πληρώματος";"Bahasa kru";"ภาษาของกำลังพล";"승무원 언어";"乘\t员\t组\t语\t言";"搭乗員の\t言語";"乘\t員\t組\t語\t言";;
"guiHints/speech_country_type";"Crew language selection. When ""Auto"" selected, crew language in arcade mode is determined by the interface language, and in other game modes, the crew language is determined by the crew country.";"Sélection de la langue parlée par l'équipage. En ""Automatique"", la langue en mode Arcade sera déterminée par celle de l'interface et pour les autres modes de jeu, la langue de l'équipage sera déterminée par la nation de l'équipage.";"Selezione lingua Equipaggio. Quando è selezionato ""Automatico"", la lingua dell'equipaggio in modalità arcade è determinato dalla lingua dell'interfaccia, nelle altre modalità invece è determinata dalla nazionalità.";"Definiert die Sprachausgabe der Besatzung von Fahrzeugen im Spiel, z. B. wenn ein Artillerieschlag angefordert wird. Bei 'Standard' kommunizieren die Besatzungen aller Fahrzeuge auf Deutsch, unabhängig davon, welcher Nation das Fahrzeug angehört. Wird 'Nach Nation' ausgewählt, kommunizieren die Fahrzeugbesatzungen in der entsprechenden Sprache ihrer Nation, z. B. britische Panzerbesatzungen auf Englisch. Bei 'Auto' wird im Modus 'Arcade' immer auf Deutsch kommuniziert, während die Besatzungen in den anderen Spielmodi in der jeweiligen Nationalsprache sprechen.";"Selección del idioma de la tripulación. Cuando se selecciona ""Auto"", el idioma de la tripulación en el modo arcade está determinado por el idioma de la interfaz, y en otros modos de juego, el idioma de la tripulación está determinado por el país de la tripulación.";"Выбор языка переговоров экипажа. При выбранной опции ""Автоматически"", для языка переговоров в аркадных режимах используется язык интерфейса, а в других режимах используется язык страны экипажа.";"Вибір мови переговорів екіпажу. При обраній опції ""Автоматично"", для мови переговорів в аркадних режимах використовується мова інтерфейсу, а в інших режимах використовується мова країни екіпажу.";"Wybór języka załogi. Po wybraniu opcji „Auto”, język załogi w trybie zrecznościowym zależy od języka interfejsu. W pozostałych trybach gry, język załogi zależy od jej nacji.";"Seleção de idioma da tripulação. Quando Auto estiver selecionado, o idioma da tripulação no modo Arcada fica determinado pelo idioma da interface, e em outros modos de jogo o idioma da tripulação fica de acordo com o país da tripulação.";"Ekip dil seçimi. ""Otomatik"" seçildiğinde, basitleştirilmiş modda ekip dili arayüz dili tarafından kararlaştırılır, ve diğer oyun modlarında, ekip dili ekip ülkesi tarafından kararlaştırılır.";"Výběr jazyka osádky. Při nastavení ""Auto"" je v Zjednodušených bitvách jazyk osádky určen jazykem rozhraní, v ostatních herních módech je určen zemí osádky.";"Επιλογή γλώσσας πληρώματος. Όταν έχει επιλεγεί το «Auto», η γλώσσα του πληρώματος στη λειτουργία arcade καθορίζεται από τη γλώσσα της διεπαφής, ενώ σε άλλες λειτουργίες του παιχνιδιού, η γλώσσα του πληρώματος καθορίζεται από τη χώρα του πληρώματος.";"Pemilihan bahasa kru. Jika ""Otomatis"" dipilih, bahasa kru dalam mode arcade akan ditentukan oleh bahasa antarmuka, dan dalam mode game lainnya, bahasa kru akan ditentukan oleh negara kru.";"เลือกภาษาของกำลังพล หากเลือก ""อัตโนมัติ"" ไว้ ภาษาของกำลังพลในโหมดอาร์เคดจะกำหนดตามภาษาของอินเตอร์เฟส และในโหมดอื่นๆ จะกำหนดตามประเทศที่กำลังพลนั้นๆ สังกัด";"승무원의 언어를 선택합니다. 자동으로 설정한 경우 아케이드 모드에서는 승무원이 인터페이스 언어를 사용하며 다른 모드에서는 승무원 소속 국가의 언어를 사용합니다.";"选\t择\t乘\t员\t的\t语\t言。\t若\t选\t择\t“自\t动”\t选\t项，\t则\t街\t机\t模\t式\t下\t乘\t员\t会\t使\t用\t游\t戏\t客\t户\t端\t的\t语\t言，\t而\t其\t他\t模\t式\t则\t会\t使\t用\t乘\t员\t对\t应\t国\t籍\t的\t语\t言。";"クルーの\t言語選択。\t「自動」\tを\t選択した\t場合、\tアーケードモードでは\tインターフェイス\t言語、\tその\t他の\tゲームモードでは\tクルーの\t国によって\tクルー\t言語が\t決定されます。";"選\t擇\t乘\t員\t的\t語\t言。\t若\t選\t擇\t“自\t動”\t選\t項，\t則\t街\t機\t模\t式\t下\t乘\t員\t會\t使\t用\t遊\t戲\t客\t戶\t端\t的\t語\t言，\t而\t其\t他\t模\t式\t則\t會\t使\t用\t乘\t員\t對\t應\t國\t籍\t的\t語\t言。";;
"options/speech_country_auto";"Auto";"Auto";"Automatico";"Auto";"Automático";"Автоматически";"Автоматично";"Automatycznie";"Auto";"Otomatik";"Automaticky";"Auto";"Otomatis";"อัตโนมัติ";"자동";"自\t动";"自動";"自\t動";;
"options/speech_country_player";"Game options";"Options du jeu";"Opzioni gioco";"Standard";"Opciones del juego";"Настройки игры";"Налаштування гри";"Opcje gry";"Opções de jogo";"Oyun ayarları";"Nastavení hry";"Επιλογές παιχνιδιού";"Opsi game";"ตัวเลือกเกม";"게임 설정";"游\t戏\t选\t项";"ゲームの\t設定";"遊\t戲\t選\t項";;
"options/speech_country_unit";"Crew country";"Pays de l'équipage";"Nazione Equipaggio";"Nach Nation";"Nación de la tripulación";"Страна экипажа";"Країна екіпажу";"Narodowość załogi";"Tripulação do país";"Mürettebat ülkesi";"Země osádky";"Χώρα πληρώματος";"Negara kru";"ประเทศกำลังพล";"승무원 소속국";"乘\t员\t组\t国\t籍";"搭乗員の\t国";"乘\t員\t組\t國\t籍";;
"decor/decorNotAvailable";"Decoration not available";"Décoration non disponible";"Decorazione non disponibile";"Dekoration nicht verfügbar";"Decoración no disponible";"Декоратор недоступен";"Декоратор недоступний";"Dekoracja niedostępna";"Decoração indisponível";"Dekorasyon kullanılamıyor";"Dekorace není k dispozici";"Η διακόσμηση δεν είναι διαθέσιμη";"Dekorasi tidak tersedia";"ใช้งานการตกแต่งไม่ได้";"장식물을 사용할 수 없습니다";"挂\t件\t不\t可\t用";"装飾は\t使用できません";"掛\t件\t不\t可\t用";;
"decor/avatarIsNotOpen";"Avatar is not open";"Avatar indisponible";"Avatar non aperto";"Avatar nicht offen";"Avatar Bloqueado";"Аватар не открыт";"Аватар не відкритий";"Awatar nie jest otwarty";"Avatar não está aberto";"Avatar açık değil";"Avatar není otevřen";"Το Avatar δεν είναι ανοιχτό";"Avatar tidak terbuka";"รูปแทนตัวไม่ได้เปิดอยู่";"아바타를 열지 않았습니다";"资\t料\t头\t像\t功\t能\t尚\t未\t开\t启";"アバターは\tオープンではありません";"檔\t案\t圖\t標\t功\t能\t尚\t未\t開\t啟";;
"decorator/nickFrame";"Nick frame";"Cadre Nick";"Cornice del Nome";"Nick-Rahmen";"Marco de apodo";"Декоратор имени";"Декоратор імені";"Ramka nicku";"Moldura de Nome";"Lakap çerçevesi";"Rámeček přezdívky";"Nick frame";"Bingkai nick";"กรอบชื่อ";"닉네임 테두리";"昵\t称\t边\t框";"ニックフレーム";"暱\t稱\t邊\t框";;
"decorator/title";"Title";"Titre";"Titolo";"Titel";"Título";"Титул";"Титул";"Tytuł";"Título";"Unvan";"Titul";"Τίτλος";"Gelar";"ฉายา";"칭호";"头\t衔";"タイトル";"頭\t銜";;
"decorator/avatar";"Avatar";"Avatar";"Avatar";"Avatar";"Avatar";"Аватар";"Аватар";"Awatar";"Avatar";"Avatar";"Avatar";"Avatar";"Avatar";"รูปแทนตัว";"아바타";"资\t料\t头\t像";"アバター";"個\t人\t檔\t案\t圖\t標";;
"decorator/avatar/header";"Select avatar:";"Sélectionnez l'avatar:";"Scegli un avatar:";"Avatar auswählen:";"Selecciona avatar:";"Выберите аватар:";"Виберіть аватар:";"Wybierz awatar:";"Selecionar avatar:";"Avatar seç:";"Vybrat avatara:";"Επιλέξτε Avatar:";"Pilih avatar:";"เลือกรูปแทนตัว:";"아바타 선택:";"选\t择\t头\t像：";"アバターを\t選択：";"選\t擇\t檔\t案\t圖\t標：";;
"decorators/changeBtn";"Title and decorator";"Titre et décorateur";"Titoli e decorazioni";"Titel und Dekorateur";"Título y decorador";"Титул и декоратор";"Титул і декоратор";"Tytuł i dekoracja";"Título e decoração";"Başlık ve dekoratör";"Titul a dekorace";"Τίτλος και διάκοσμος";"Gelar dan Dekorator";"ฉายาและเครื่องตกแต่ง";"칭호 및 장식";"头\t衔\t与\t装\t饰\t挂\t件";"タイトルと\tデコレーター";"頭\t銜\t與\t裝\t飾\t掛\t件";;
"decorators/nickFrame/header";"Decorations";"Décorations";"Decorazioni";"Dekorationen";"Decoraciones";"Декораторы";"Декоратори";"Dekoracje";"Decorações";"Dekorasyonlar";"Dekorace";"Διακοσμήσεις";"Dekorasi";"การตกแต่ง";"장식";"昵\t称\t装\t饰";"装飾";"裝\t飾\t掛\t件";;
"decorator/title/choose";"Select title:";"Sélectionner le titre:";"Scegli titolo:";"Titel auswählen:";"Seleccionar título:";"Выберите титул:";"Виберіть титул:";"Wybierz tytuł:";"Selecionar título:";"Ünvan seç:";"Vyber titul:";"Επιλέξτε τίτλο:";"Pilih gelar:";"เลือกฉายา:";"칭호 선택:";"选\t择\t头\t衔：";"タイトルを\t選択：";"選\t擇\t頭\t銜：";;
"title/alpha_tester";"Alpha Tester";"Alpha testeur";"Alpha Tester";"Alphatester";"Probador Alfa";"Альфа тестер";"Альфа тестер";"Alfa Tester";"Alpha Tester";"Alfa Testçisi";"Alfa tester";"Δοκιμαστής Alpha";"Tester Alpha";"ผู้ทดสอบอัลฟา";"알파 테스터";"Alpha 测\t试\t参\t与\t者";"アルファテスター";"Alpha 測\t試\t參\t與\t者";;
"title/beta_tester";"Beta Tester";"Beta testeur";"Beta Tester";"Beta-Tester";"Probador Beta";"Бета тестер";"Бета тестер";"Beta Tester";"Beta Tester";"Beta Testçisi";"Beta Tester";"Δοκιμαστής Beta";"Tester Beta";"ผู้ทดสอบเบต้า";"베타 테스터";"Beta 测\t试\t参\t与\t者";"ベータテスター";"Beta 測\t試\t參\t與\t者";;
"title/lieutenant";"Lieutenant";"Lieutenant";"Tenente";"Leutnant";"Teniente";"Лейтенант";"Лейтенант";"Porucznik";"Tenente";"Teğmen";"Poručík";"Υπολοχαγός";"Letnan";"เรืออากาศเอก";"중위";"中\t尉";"中尉";"中\t尉";;
"title/colonel";"Colonel";"Colonel";"Colonnello";"Oberst";"Coronel";"Полковник";"Підполковник";"Pułkownik";"Coronel";"Albay";"Plukovník";"Συνταγματάρχης";"Kolonel";"พลเอก";"중령";"上\t校";"中佐";"中\t校";;
"title/general";"General";"Général";"Generale";"General";"General";"Генерал";"Генерал";"Generał";"General";"General";"Generál";"Στρατηγός";"Jenderal";"นายพล";"장군";"上\t将";"大将";"中\t將";;
"title/captain-lieutenant";"Lieutenant Commander";"Lieutenant-Colonel";"Tenente Comandante";"Korvettenkapitän";"Teniente Comandante";"Капитан-лейтенант";"Капітан-лейтенант";"Komandor Podporucznik";"Lieutenant Commander";"Binbaşı";"Nadporučík";"Πλωτάρχης";"Letnan Komandan";"นาวาตรี";"소령";"坦\t克\t连\t长";"少佐";"連\t隊\t指\t揮\t官";;
"title/captain_1st_rank";"Captain";"Capitaine";"Capitano";"Kapitän";"Capitán";"Капитан 1-го ранга";"Капітан";"Kapitan";"Capitão";"Yüzbaşı";"Kapitán";"Πλοίαρχος";"Kapten";"ร้อยเอก";"대위";"海\t军\t舰\t长";"大尉";"上\t尉";;
"title/rear_admiral";"Vice Admiral";"Vice-amiral";"Vice Ammiraglio";"Vizeadmiral";"Vicealmirante";"Контр-Адмирал";"Контр-Адмірал";"Wiceadmirał";"Vice-almirante";"Koramiral";"Víceadmirál";"Αντιναύαρχος";"Laksamana Madya";"พลเรือโท";"중장";"海\t军\t少\t将";"中将";"海\t軍\t少\t將";;
