"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"coop/Bot391";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Святослав";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svjatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"스뱌토슬라프";"斯\t维\t亚\t托\t斯\t拉\t夫";"スヴャトスラフ";"斯\t維\t亞\t托\t斯\t拉\t夫";;
"coop/Bot392";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"Тарас";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"타라스";"塔\t拉\t斯";"タラス";"塔\t拉\t斯";;
"coop/Bot393";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Терентій";"Terentiy";"Terentiy";"Terentiy";"Terentij";"Terentiy";"Terentiy";"Terentiy";"테렌티";"捷\t连\t季";"テレンチ";"捷\t連\t季";;
"coop/Bot394";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Тихон";"Tikhon";"Tikhon";"Tikhon";"Tichon";"Tikhon";"Tikhon";"Tikhon";"티혼";"吉\t洪";"ティホン";"吉\t洪";;
"coop/Bot395";"Timofey";"Timofey";"Timofey";"Timofey";"Timofey";"Timofey";"Тимофій";"Timofey";"Timofey";"Timofey";"Timofej";"Timofey";"Timofey";"Timofey";"티모페이";"季\t莫\t费";"ティモフェイ";"季\t莫\t費";;
"coop/Bot396";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"Тимур";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"티무르";"铁\t木\t尔";"ティムール";"鐵\t木\t爾";;
"coop/Bot397";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Вадим";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"바딤";"瓦\t季\t姆";"ヴァディム";"瓦\t季\t姆";;
"coop/Bot398";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Валерій";"Valeriy";"Valeriy";"Valeriy";"Valerij";"Valeriy";"Valeriy";"Valeriy";"발레리";"瓦\t列\t里";"ヴァレリー";"瓦\t列\t里";;
"coop/Bot399";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Варфоломій";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomej";"Varfolomey";"Varfolomey";"Varfolomey";"바르폴로메이";"瓦\t尔\t福\t洛\t梅";"バールポロメイ";"瓦\t爾\t福\t洛\t梅";;
"coop/Bot400";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Венедикт";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"베네딕트";"韦\t涅\t季\t克\t特";"ヴェネジークト";"韋\t涅\t季\t克\t特";;
"coop/Bot401";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Веніямин";"Veniamin";"Veniamin";"Veniamin";"Venjamin";"Veniamin";"Veniamin";"Veniamin";"베니아민";"韦\t尼\t阿\t明";"ヴェニアミン";"韋\t尼\t阿\t明";;
"coop/Bot402";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Вікентій";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentij";"Vikentiy";"Vikentiy";"Vikentiy";"비켄티";"维\t肯\t季";"ヒケンティ";"維\t肯\t季";;
"coop/Bot403";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Віктор";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"빅토르";"维\t克\t托";"ヴィクター";"維\t克\t托";;
"coop/Bot404";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Віталій";"Vitaliy";"Vitaliy";"Vitaliy";"Vitalij";"Vitaliy";"Vitaliy";"Vitaliy";"비탈리";"维\t塔\t利";"ヴィタリー";"維\t塔\t利";;
"coop/Bot405";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Владислав";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"블라디슬라프";"弗\t拉\t季\t斯\t拉\t夫";"ウラジスラフ";"弗\t拉\t季\t斯\t拉\t夫";;
"coop/Bot406";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Владлен";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"블라드렌";"弗\t拉\t德\t连";"ヴラドレン";"弗\t拉\t德\t連";;
"coop/Bot407";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Всеволод";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"브세볼로드";"弗\t谢\t沃\t洛\t德";"フセボロド";"弗\t謝\t沃\t洛\t德";;
"coop/Bot408";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"В'ячеслав";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vjačeslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"뱌체슬라프";"维\t亚\t切\t斯\t拉\t夫";"ビャチェスラフ";"維\t亞\t切\t斯\t拉\t夫";;
"coop/Bot409";"Yakov";"Yakov";"Yakov";"Yakov";"Yakov";"Yakov";"Яків";"Yakov";"Yakov";"Yakov";"Jakov";"Yakov";"Yakov";"Yakov";"야코프";"雅\t科\t夫";"ヤーコフ";"雅\t科\t夫";;
"coop/Bot410";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Ярополк";"Yaropolk";"Yaropolk";"Yaropolk";"Jaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"야로폴크";"亚\t罗\t波\t尔\t克";"ヤロポルク";"亞\t羅\t波\t爾\t克";;
"coop/Bot411";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Ярослав";"Yaroslav";"Yaroslav";"Yaroslav";"Jaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"야로슬라프";"雅\t罗\t斯\t拉\t夫";"ヤロスラフ";"雅\t羅\t斯\t拉\t夫";;
"coop/Bot412";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Юрій";"Yuriy";"Yuriy";"Yuriy";"Jurij";"Yuriy";"Yuriy";"Yuriy";"유리";"尤\t里";"ユーリイ";"尤\t裡";;
"coop/Bot413";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Захар";"Zakhar";"Zakhar";"Zakhar";"Zachar";"Zakhar";"Zakhar";"Zakhar";"자하르";"扎\t法\t尔";"ザハール";"紮\t法\t爾";;
"coop/Bot414";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Зінаїда";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"지나이다";"季\t娜\t伊\t达";"ジナイーダ";"季\t娜\t伊\t達";;
"coop/Bot415";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Зіновій";"Zinoviy";"Zinoviy";"Zinoviy";"Zinovij";"Zinoviy";"Zinoviy";"Zinoviy";"지노비";"济\t诺\t维";"ジノーヴィー";"濟\t諾\t維";;
"coop/Bot416";"Aaron";"Aaron";"Aaron";"Aaron";"Aarón";"Aaron";"Аарон";"Aaron";"Aaron";"Aaron";"Aaron";"Aaron";"Aaron";"Aaron";"아론";"亚\t伦";"アーロン";"亞\t倫";;
"coop/Bot417";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"Абель";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"에이벨";"亚\t伯";"アベル";"亞\t伯";;
"coop/Bot418";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Аботт";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"애보트";"艾\t伯\t特";"アボット";"亞\t伯\t特";;
"coop/Bot419";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Абрахам";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"에이브레헴";"亚\t伯\t拉\t罕";"アブラハム";"亞\t伯\t拉\t罕";;
"coop/Bot420";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Акерлей";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"액컬리";"阿\t克\t利";"アッカリー";"阿\t克\t利";;
"coop/Bot421";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"Аден";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"에이든";"亚\t丁";"アデン";"亞\t丁";;
"coop/Bot422";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"Аддісон";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"애디슨";"阿\t狄\t森";"アディソン";"阿\t狄\t森";;
"coop/Bot423";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"Алан";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"앨런";"艾\t伦";"アラン";"艾\t倫";;
"coop/Bot424";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"Альберт";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"앨베르트";"艾\t伯\t特";"アルバート";"艾\t伯\t特";;
"coop/Bot425";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Альфред";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"앨프러드";"阿\t尔\t弗\t雷\t德";"アルフレッド";"阿\t爾\t弗\t雷\t德";;
"coop/Bot426";"Alice";"Alice";"Alice";"Alice";"Alicia";"Alice";"Аліса";"Alice";"Alice";"Alice";"Alice";"Alice";"Alice";"Alice";"앨리스";"爱\t丽\t丝";"アリス";"愛\t麗\t絲";;
"coop/Bot427";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"Алістер";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"앨리스터";"阿\t利\t斯\t特";"アリスター";"阿\t利\t斯\t特";;
"coop/Bot428";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Арчибальд";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"아치볼드";"阿\t奇\t博\t尔\t德";"アーチバルト";"阿\t奇\t博\t爾\t德";;
"coop/Bot429";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Арнольд";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"아놀드";"阿\t诺\t德";"アーノルド";"阿\t諾\t德";;
"coop/Bot430";"Arthur";"Arthur";"Arthur";"Arthur";"Arturo";"Arthur";"Артур";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"아서";"亚\t瑟";"アーサー";"亞\t瑟";;
"coop/Bot431";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ештон";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"애쉬튼";"阿\t什\t顿";"アシュトン";"阿\t什\t頓";;
"coop/Bot432";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Обрі";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"오브리";"奥\t布\t里";"オーブリー";"奧\t布\t里";;
"coop/Bot433";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"Остін";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"오스틴";"奥\t斯\t汀";"オースティン";"奧\t斯\t丁";;
"coop/Bot434";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Баллард";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"발라드";"巴\t拉\t德";"バラード";"巴\t拉\t德";;
"coop/Bot435";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Бальтазар";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"발타사르";"巴\t尔\t萨\t泽";"バルタザール";"巴\t爾\t薩\t澤";;
"coop/Bot436";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Барнабі";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"바너비";"巴\t纳\t比";"バーナビー";"巴\t納\t比";;
"coop/Bot437";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Бакстер";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"박스터";"巴\t克\t斯\t特";"バクスター";"巴\t克\t斯\t特";;
"coop/Bot438";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Беннетт";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"베넷";"班\t尼\t特";"ベネット";"班\t尼\t特";;
"coop/Bot439";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Бенджамін";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"벤자민";"本\t杰\t明";"ベンジャミン";"本\t傑\t明";;
"coop/Bot440";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"Бенсон";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"벤슨";"本\t森";"ベンソン";"本\t森";;
"coop/Bot441";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Бредлі";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"브래들리";"布\t拉\t德\t利";"ブラッドリー";"布\t蘭\t得\t利";;
"coop/Bot442";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Брандт";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"브랜트";"勃\t兰\t特";"ブラント";"勃\t蘭\t特";;
"coop/Bot443";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"Браян";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"브라이언";"布\t莱\t恩";"ブライアン";"布\t萊\t恩";;
"coop/Bot444";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Брюс";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"브루스";"布\t鲁\t斯";"ブルース";"布\t魯\t斯";;
"coop/Bot445";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Кессіді";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"캐시디";"卡\t西\t迪";"キャシディ";"凱\t西\t迪";;
"coop/Bot446";"Cecil";"Cecil";"Cecil";"Cecil";"Cecil";"Cecil";"Кесіл";"Cecil";"Cecil";"Cecil";"Biggles";"Cecil";"Cecil";"Cecil";"세실";"塞\t西\t尔";"セシル";"塞\t西\t爾";;
"coop/Bot447";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Чедвік";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"채드윅";"查\t德\t威\t克";"チャドウィック";"查\t德\t威\t克";;
"coop/Bot448";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"Чарльз";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"찰스";"查\t尔\t斯";"チャールズ";"查\t理\t斯";;
"coop/Bot449";"Chester";"Chester";"Chester";"Chester";"Chester";"Chester";"Честер";"Chester";"Chester";"Chester";"Chester";"Chester";"Chester";"Chester";"체스터";"切\t斯\t特";"チェスター";"賈\t斯\t特";;
"coop/Bot450";"Christian";"Christian";"Christian";"Christian";"Cristiano";"Christian";"Крістіан";"Christian";"Christian";"Christian";"Christian";"Christian";"Christian";"Christian";"크리스티안";"克\t里\t斯\t蒂\t安";"クリスチャン";"克\t利\t斯\t蒂\t安";;
"coop/Bot451";"Christopher";"Christopher";"Christopher";"Christopher";"Cristóbal";"Christopher";"Крістофер";"Christopher";"Christopher";"Christopher";"Christopher";"Christopher";"Christopher";"Christopher";"크리스토퍼";"克\t里\t斯\t托\t弗";"クリストファー";"克\t里\t斯\t托\t弗";;
"coop/Bot452";"Cooper";"Cooper";"Cooper";"Cooper";"Cooper";"Cooper";"Купер";"Cooper";"Cooper";"Cooper";"Cooper";"Cooper";"Cooper";"Cooper";"쿠퍼";"库\t珀";"クーパー";"庫\t珀";;
"coop/Bot453";"Crawford";"Crawford";"Crawford";"Crawford";"Crawford";"Crawford";"Кроуфорд";"Crawford";"Crawford";"Crawford";"Crawford";"Crawford";"Crawford";"Crawford";"크로포드";"克\t劳\t福\t德";"クロフォード";"克\t勞\t福\t德";;
"coop/Bot454";"Darren";"Darren";"Darren";"Darren";"Darren";"Darren";"Даррен";"Darren";"Darren";"Darren";"Darren";"Darren";"Darren";"Darren";"대런";"达\t伦";"ダレン";"達\t倫";;
"coop/Bot455";"David";"David";"David";"David";"David";"David";"Девід";"David";"David";"David";"David";"David";"David";"David";"데이빗";"大\t卫";"デイビット";"大\t衛";;
"coop/Bot456";"Dayton";"Dayton";"Dayton";"Dayton";"Dayton";"Dayton";"Дейтон";"Dayton";"Dayton";"Dayton";"Dayton";"Dayton";"Dayton";"Dayton";"데이튼";"戴\t顿";"デイトン";"戴\t頓";;
"coop/Bot457";"Derrick";"Derrick";"Derrick";"Derrick";"Derrick";"Derrick";"Деррік";"Derrick";"Derrick";"Derrick";"Derrick";"Derrick";"Derrick";"Derrick";"데릭";"德\t瑞\t克";"デリック";"德\t瑞\t克";;
"coop/Bot458";"Dexter";"Dexter";"Dexter";"Dexter";"Dexter";"Dexter";"Декстер";"Dexter";"Dexter";"Dexter";"Dexter";"Dexter";"Dexter";"Dexter";"덱스터";"德\t克\t斯\t特";"デクスター";"德\t克\t斯\t特";;
"coop/Bot459";"Donald";"Donald";"Donald";"Donald";"Donald";"Donald";"Дональд";"Donald";"Donald";"Donald";"Donald";"Donald";"Donald";"Donald";"도널드";"唐\t纳\t德";"ドナルド";"唐\t納\t德";;
"coop/Bot460";"Donovan";"Donovan";"Donovan";"Donovan";"Donovan";"Donovan";"Донован";"Donovan";"Donovan";"Donovan";"Donovan";"Donovan";"Donovan";"Donovan";"도너번";"多\t诺\t万";"ドノバン";"多\t諾\t萬";;
"coop/Bot461";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"Дороті";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"Dorothy";"도로시";"多\t罗\t茜";"ドロシー";"多\t羅\t茜";;
"coop/Bot462";"Douglas";"Douglas";"Douglas";"Douglas";"Douglas";"Douglas";"Дуглас";"Douglas";"Douglas";"Douglas";"Douglas";"Douglas";"Douglas";"Douglas";"더글러스";"道\t格\t拉\t斯";"ダグラス";"道\t格\t拉\t斯";;
"coop/Bot463";"Dudley";"Dudley";"Dudley";"Dudley";"Dudley";"Dudley";"Дадлі";"Dudley";"Dudley";"Dudley";"Dudley";"Dudley";"Dudley";"Dudley";"두들리";"达\t德\t利";"ダドリー";"達\t德\t利";;
"coop/Bot464";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"Дуейн";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"Dwayne";"드웨인";"德\t韦\t恩";"ドウェイン";"德\t韋\t恩";;
"coop/Bot465";"Edwin";"Edwin";"Edwin";"Edwin";"Edwin";"Edwin";"Едвін";"Edwin";"Edwin";"Edwin";"Edwin";"Edwin";"Edwin";"Edwin";"에드윈";"埃\t德\t温";"エドウィン";"愛\t德\t溫";;
"coop/Bot466";"Elliott";"Elliott";"Elliott";"Elliott";"Elliott";"Elliott";"Елліотт";"Elliott";"Elliott";"Elliott";"Elliott";"Elliott";"Elliott";"Elliott";"엘리엇";"埃\t利\t奥\t特";"エリオット";"埃\t利\t奧\t特";;
"coop/Bot467";"Fingall";"Fingall";"Fingall";"Fingall";"Fingall";"Fingall";"Фінгал";"Fingall";"Fingall";"Fingall";"Fingall";"Fingall";"Fingall";"Fingall";"핑걸";"芬\t戈\t尔";"フィンガル";"芬\t戈\t爾";;
"coop/Bot468";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"Флетчер";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"Fletcher";"플렛쳐";"弗\t莱\t彻";"フレッチャー";"弗\t萊\t徹";;
"coop/Bot469";"Florence";"Florence";"Florence";"Florence";"Florence";"Florence";"Флоренс";"Florence";"Florence";"Florence";"Florence";"Florence";"Florence";"Florence";"플로렌스";"弗\t洛\t伦\t斯";"フローレンス";"弗\t洛\t倫\t斯";;
"coop/Bot470";"Flynn";"Flynn";"Flynn";"Flynn";"Flynn";"Flynn";"Флінн";"Flynn";"Flynn";"Flynn";"Flynn";"Flynn";"Flynn";"Flynn";"플린";"弗\t林";"フリン";"弗\t林";;
"coop/Bot471";"Francis";"Francis";"Francis";"Francis";"Francis";"Francis";"Френсіс";"Francis";"Francis";"Francis";"Francis";"Francis";"Francis";"Francis";"프랜시스";"弗\t朗\t西\t斯";"フランシス";"法\t蘭\t西\t斯";;
"coop/Bot472";"Frank";"Frank";"Frank";"Frank";"Frank";"Frank";"Френк";"Frank";"Frank";"Frank";"Frank";"Frank";"Frank";"Frank";"프랭크";"弗\t兰\t克";"フランク";"弗\t蘭\t克";;
"coop/Bot473";"Galahad";"Galahad";"Galahad";"Galahad";"Galahad";"Galahad";"Галахад";"Galahad";"Galahad";"Galahad";"Galahad";"Galahad";"Galahad";"Galahad";"갤러해드";"加\t拉\t哈\t德";"ガラハッド";"加\t拉\t哈\t德";;
"coop/Bot474";"Garrett";"Garrett";"Garrett";"Garrett";"Garrett";"Garrett";"Гаррет";"Garrett";"Garrett";"Garrett";"Garrett";"Garrett";"Garrett";"Garrett";"개릿";"加\t勒\t特";"ギャレット";"加\t勒\t特";;
"coop/Bot475";"Gill";"Gill";"Gill";"Gill";"Gill";"Gill";"Гілл";"Gill";"Gill";"Gill";"Gill";"Gill";"Gill";"Gill";"질";"吉\t尔";"ギル";"吉\t爾";;
"coop/Bot476";"Glenn";"Glenn";"Glenn";"Glenn";"Glenn";"Glenn";"Гленн";"Glenn";"Glenn";"Glenn";"Glenn";"Glenn";"Glenn";"Glenn";"글렌";"格\t伦";"グレン";"葛\t籣";;
"coop/Bot477";"Goliath";"Goliath";"Goliath";"Goliath";"Goliat";"Goliath";"Голіаф";"Goliath";"Goliath";"Goliath";"Goliath";"Goliath";"Goliath";"Goliath";"골라이엇";"格\t里\t亚\t斯";"ゴリアテ";"格\t裡\t亞\t斯";;
"coop/Bot478";"Gordon";"Gordon";"Gordon";"Gordon";"Gordon";"Gordon";"Гордон";"Gordon";"Gordon";"Gordon";"Gordon";"Gordon";"Gordon";"Gordon";"고든";"戈\t登";"ゴードン";"戈\t登";;
"coop/Bot479";"Graham";"Graham";"Graham";"Graham";"Graham";"Graham";"Грехем";"Graham";"Graham";"Graham";"Graham";"Graham";"Graham";"Graham";"그레이엄";"格\t拉\t汉\t姆";"グレイアム";"格\t拉\t漢\t姆";;
"coop/Bot480";"Griffith";"Griffith";"Griffith";"Griffith";"Griffith";"Griffith";"Гріффіт";"Griffith";"Hadley";"Griffith";"Griffith";"Griffith";"Griffith";"Griffith";"그리피스";"格\t里\t菲\t斯";"グリフィス";"格\t里\t菲\t斯";;
"coop/Bot481";"Hadley";"Hadley";"Hadley";"Hadley";"Hadley";"Hadley";"Хедлі";"Hadley";"Hadley";"Hadley";"Hadley";"Hadley";"Hadley";"Hadley";"해들리";"哈\t德\t利";"ハドレー";"哈\t德\t利";;
"coop/Bot482";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"Гамільтон";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"Hamilton";"해밀턴";"汉\t密\t尔\t顿";"ハミルトン";"漢\t密\t爾\t頓";;
"coop/Bot483";"Howard";"Howard";"Howard";"Howard";"Howard";"Howard";"Говард";"Howard";"Howard";"Howard";"Howard";"Howard";"Howard";"Howard";"하워드";"霍\t华\t德";"ハワード";"霍\t華\t德";;
"coop/Bot484";"Hudson";"Hudson";"Hudson";"Hudson";"Hudson";"Hudson";"Хадсон";"Hudson";"Hudson";"Hudson";"Hudson";"Hudson";"Hudson";"Hudson";"허드슨";"哈\t德\t森";"ハドソン";"哈\t德\t森";;
"coop/Bot485";"Irvine";"Irvine";"Irvine";"Irvine";"Irvine";"Irvine";"Ірвін";"Irvine";"Irvine";"Irvine";"Irvine";"Irvine";"Irvine";"Irvine";"어빈";"尔\t湾";"アーヴィン";"爾\t灣";;
"coop/Bot486";"Jack";"Jack";"Jack";"Jack";"Jack";"Jack";"Джек";"Jack";"Jack";"Jack";"Jack";"Jack";"Jack";"Jack";"잭";"杰\t克";"ジャック";"傑\t克";;
"coop/Bot487";"James";"James";"James";"James";"James";"James";"Джеймс";"James";"James";"James";"James";"James";"James";"James";"제임스";"詹\t姆\t斯";"ジェームズ";"詹\t姆\t斯";;
"coop/Bot488";"Jarred";"Jarred";"Jarred";"Jarred";"Jarred";"Jarred";"Джаред";"Jarred";"Jarred";"Jarred";"Jarred";"Jarred";"Jarred";"Jarred";"자레드";"贾\t里\t德";"ジャレッド";"傑\t瑞\t德";;
"coop/Bot489";"Joseph";"Joseph";"Joseph";"Joseph";"Joseph";"Joseph";"Джозеф";"Joseph";"Joseph";"Joseph";"Josef";"Joseph";"Joseph";"Joseph";"조셉";"约\t瑟\t夫";"ジョセフ";"約\t瑟\t夫";;
"coop/Bot490";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"Джонатан";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"Johnathan";"조너선";"乔\t纳\t森";"ジョナサン";"喬\t納\t森";;
"coop/Bot491";"Jordan";"Jordan";"Jordan";"Jordan";"Jordan";"Jordan";"Джордан";"Jordan";"Jordan";"Jordan";"Jordan";"Jordan";"Jordan";"Jordan";"조던";"乔\t丹";"ジョーダン";"喬\t丹";;
"coop/Bot492";"Justin";"Justin";"Justin";"Justin";"Justin";"Justin";"Джастін";"Justin";"Justin";"Justin";"Justin";"Justin";"Justin";"Justin";"저스틴";"贾\t斯\t汀";"ジャスティン";"賈\t斯\t汀";;
"coop/Bot493";"Kameron";"Kameron";"Kameron";"Kameron";"Kameron";"Kameron";"Камерон";"Kameron";"Kameron";"Kameron";"Kameron";"Kameron";"Kameron";"Kameron";"카메론";"卡\t梅\t伦";"カメロン";"卡\t梅\t倫";;
