"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"subscription/advantage/bonusPlayerExp";"player experience in all game modes";"expérience de joueur dans tous les modes de jeu";"esperienza del giocatore in tutte le modalità di gioco";"Spielererfahrung in allen Spielmodi";"experiencia del jugador en todos los modos de juego";"очков опыта во всех игровых режимах";"досвід гравця в усіх ігрових режимах";"doświadczenie gracza we wszystkich trybach gry";"experiência do jogador em todos os modos de jogo";"tüm oyun modlarında oyuncu deneyimi";"zkušenosti hráčů ve všech herních režimech";"εμπειρία παίκτη σε όλες τις λειτουργίες παιχνιδιού";"pengalaman pemain dalam semua mode game";"ประสบการณ์ผู้เล่นในทุกโหมดเกม";"(모든 게임 모드에서의 플레이어 경험치)";"全\t模\t式\t下\t账\t号\t经\t验\t加\t成";"全\tゲームモードの（プレイヤー\t経験値）";"全\t游\t戲\t模\t式\t賬\t號\t經\t驗\t加\t成";;
"subscription/advantage/bonusUnitExp";"unit experience in all game modes";"expérience d'unité dans tous les modes de jeu";"esperienza sull'unità in tutte le modalità di gioco";"Einheitenerfahrung in allen Spielmodi";"experiencia de unidades en todos los modos de juego";"опыт техники во всех игровых режимах";"досвід бойової одиниці в усіх ігрових режимах";"doświadczenie jednostki we wszystkich trybach gry";"experiência da unidade em todos os modos de jogo";"tüm oyun modlarında birim deneyimi";"zkušenosti strojů ve všech herních režimech";"εμπειρία μονάδας σε όλες τις λειτουργίες παιχνιδιού";"pengalaman unit dalam semua mode game";"ประสบการณ์พาหนะในทุกโหมดเกม";"(모든 게임 모드에서의 유닛 경험치)";"全\t模\t式\t下\t载\t具\t经\t验\t加\t成";"全\tゲームモードの（ユニット\t経験値）";"全\t游\t戲\t模\t式\t載\t具\t經\t驗\t加\t成";;
"subscription/advantage/bonusWp";"in all game modes";"dans tous les modes de jeu";"in tutte le modalità di gioco";"in allen Spielmodi";"en todos los modos de juego";"во всех игровых режимах";"в усіх ігрових режимах";"we wszystkich trybach gry";"em todos os modos de jogo";"tüm oyun modlarında";"ve všech herních režimech";"σε όλες τις λειτουργίες παιχνιδιού";"dalam semua mode game";"ในทุกโหมดเกม";"(모든 게임 모드)";"全\t模\t式\t下";"全\tゲームモード";"全\t游\t戲\t模\t式\t下";;
"subscription/advantage/bonusGold";"reward in aviation campaign";"récompense de la campagne d'aviation";"ricompensa nella campagna aerea";"Belohnung in der Luftfahrtkampagne";"recompensa en la campaña de aviación";"к награде в самолетной кампании";"нагорода в авіаційній кампанії";"nagroda w kampanii lotniczej";"recompensa na campanha de aviação";"hava harekatında ödül";"odměna v letecké kampani";"ανταμοιβή στην αεροπορική εκστρατεία";"imbalan dalam kampanye penerbangan";"รางวัลในแคมเปญอากาศยาน";"(공중 캠페인 보상)";"空\t战\t模\t式\t奖\t励";"航空\tキャンペーン\t報酬";"空\t戰\t模\t式\t收\t益";;
"subscription/advantage/dailyGold";"every day";"chaque jour";"ogni giorno";"täglich";"cada día";"каждый день";"щодня";"codziennie";"todos os dias";"her gün";"každý den";"every day";"setiap hari";"ทุกวัน";"매일";"每\t日";"毎日";"每\t日";;
"subscription/advantage/noAds";"receive advertising rewards without watching ads";"recevez des récompenses de publicité sans en regarder";"ricevi le ricompense delle pubblicità senza guardarle";"Werbe-Prämien erhalten, ohne sich Werbung anzusehen";"recibe recompensas publicitarias sin ver anuncios";"получение рекламных наград без просмотра рекламы";"отримувати рекламні нагороди без перегляду реклами";"otrzymuj nagrody reklamowe bez oglądania reklam";"receba recompensas de publicidade sem ver anúncios";"reklam izlemeden reklam ödülleri alma";"získávej reklamní odměny bez sledování reklam";"να λαμβάνετε διαφημιστικές ανταμοιβές χωρίς να παρακολουθείτε διαφημίσεις";"dapatkan imbalan iklan tanpa perlu menonton iklan";"รับรางวัลโฆษณาโดยไม่ต้องดู";"광고를 시청하지 않아도 광고 보상을 받을 수 있습니다.";"无\t需\t观\t看\t广\t告\t即\t可\t领\t取\t广\t告\t奖\t励";"広告を\t見ずに\t広告報酬を\t受け\t取る";"不\t用\t看\t廣\t告，\t即\t可\t領\t取\t廣\t告\t獎\t勵";;
"subscription/advantage/purchasesGold";"for each purchase with real money";"pour chaque achat avec une vraie monnaie";"per ciascun acquisto con denaro reale";"für jeden Kauf mit echtem Geld";"por cada compra con dinero real";"за каждую покупку за реальные деньги";"за кожну покупку реальними грошима";"za każdy zakup za prawdziwe pieniądze";"por cada compra com dinheiro real";"gerçek parayla yapılan her satın alma için";"za každý nákup pomocí reálných peněz";"για κάθε αγορά με πραγματικά χρήματα";"untuk setiap pembelian menggunakan uang sungguhan";"เมื่อทำการซื้อแต่ละครั้งด้วยเงินจริง";"각 현금 결제 시";"每\t一\t笔\t使\t用\t现\t实\t货\t币\t的\t订\t单";"リアルマネーで\t購入するごとに";"每\t筆\t現\t金\t交\t易\t專\t享";;
"subscription/advantage/offerSkip";"personal offer substitutions per day";"offres personnelles de substitution par jour";"offerta personale di sostituzioni al giorno";"Persönliche Angebotsänderungen pro Tag";"sustituciones de ofertas personales cada día";"замены персонального предложения в день";"заміна особистих пропозицій на день";"zamienniki ofert osobistych na dzień";"substituições pessoais de ofertas por dia";"günlük kişisel teklif değiştirme";"denně náhrady osobních nabídek";"αντικαταστάσεις προσωπικών προσφορών ανά ημέρα";"penggantian penawaran pribadi per hari";"สิทธิ์เปลี่ยนข้อเสนอรายบุคคลต่อวัน";"일일 특별 할인 혜택";"每\t日\t专\t属\t优\t惠\t轮\t换\t机\t会";"1日あたりの\t個人\tオファーの\t代替";"每\t日\t專\t屬\t優\t惠\t輪\t換";;
"subscrition/activateForDailyGold";"Activate your subscription to receive daily rewards";"Activez votre abonnement pour recevoir des récompenses journalières";"Attiva il tuo abbonamento per ricevere le ricompense giornaliere";"Aktivieren Sie Ihr Abonnement, um tägliche Belohnungen zu erhalten.";"Activa tu suscripción para recibir recompensas diarias";"Активируйте подписку чтобы получать ежедневную награду";"Активуйте підписку, щоб отримувати щоденні нагороди";"Aktywuj subskrypcję, aby otrzymywać codzienne nagrody";"Ative a sua subscrição para receber recompensas diárias";"Günlük ödüller almak için aboneliğinizi etkinleştirin";"Aktivuj si předplatné a získej denní odměny";"Activate your subscription to receive daily rewards";"Aktifkan langgananmu untuk mendapatkan imbalan harian";"เปิดใช้งานการสมัครสมาชิกของคุณเพื่อรับรางวัลประจำวัน";"구독을 활성화하여 일일 보상을 받으세요";"激\t活\t订\t阅\t以\t获\t得\t每\t日\t奖\t励";"サブスクリプションを\t有効にして、\tデイリー\t報酬を\t受け\t取る";"啓\t用\t訂\t閲\t服\t務\t即\t可\t收\t取\t每\t日\t獎\t勵";;
"charServer/chapter/campaign";"Campaigns";"Campagnes";"Campagne";"Kampagnen";"Campañas";"Кампании";"Кампанії";"Kampanie";"Campanhas";"Harekatlar";"Kampaně";"Εκστρατείες";"Kampanye";"แคมเปญ";"캠페인";"战\t役";"キャンペーン";"戰\t役";;
"charServer/entitlement/jpn_pacific_41_43";"Japanese Pacific Campaign (1941-1942)";"Campagne japonaise du Pacifique (1941-1942)";"Campagna Pacifico giapponese (1941-1943)";"Japanische Pazifikkampagne (1941-1942)";"Campaña japonesa del Pacífico (1941-1942)";"Тихоокеанская кампания за Японию (1941-1942)";"Тихоокеанська кампанія за Японію (1941-1942)";"Japońska kampania na Pacyfiku (1941-1943)";"Campanha japonesa do Pacífico (1941-1942)";"Japonya Pasifik Seferi (1941-1943)";"Japonská tichomořská kampaň (1941-1943)";"Εκστρατεία της Ιαπωνίας στον Ειρηνικό (1941-1942)";"Kampanye Pasifik Jepang (1941-1942)";"แคมเปญแปซิฟิกของญี่ปุ่น (1941-1942)";"일본 태평양 전쟁 캠페인 (1941~1942)";"日\t本\t太\t平\t洋\t战\t役\t（1941 - 1942）";"日本:太平洋戦争 (1941~1942年)";"日\t本\t太\t平\t洋\t戰\t役 (1941-1942)";;
"charServer/entitlement/usa_pacific_41_43";"USA Pacific Campaign (1941-1942)";"Campagne américaine du Pacifique (1941-1942)";"Campagna Pacifico USA (1941-1943)";"US-Pazifikkampagne (1941-1942)";"Campaña estadounidense del Pacífico (1941-1942)";"Тихоокеанская кампания за США (1941-1942)";"Тихоокеанська кампанія за США (1941-1942)";"Amerykańska kampania na Pacyfiku (1941-1943)";"Campanha do Pacífico dos EUA (1941-1942)";"ABD Pasifik Seferi (1941-1943)";"Americká tichomořská kampaň (1941-1943)";"Εκστρατεία των ΗΠΑ στον Ειρηνικό (1941-1942)";"Kampanye Pasifik AS (1941-1942)";"แคมเปญแปซิฟิกของสหรัฐฯ (1941-1942)";"미국 태평양 전쟁 캠페인 (1941~1942)";"美\t国\t太\t平\t洋\t战\t役\t（1941 - 1942）";"アメリカ\t合衆国:太平洋戦争 (1941~1942年)";"美\t國\t太\t平\t洋\t戰\t役 (1941-1942)";;
"charServer/entitlement/jpn_pacific_41_43_yuplay";"Japanese Pacific Campaign (1941-1942)";"Campagne japonaise du Pacifique (1941-1942)";"Campagna Pacifico giapponese (1941-1943)";"Japanische Pazifikkampagne (1941-1942)";"Campaña japonesa del Pacífico (1941-1942)";"Тихоокеанская кампания за Японию (1941-1942)";"Тихоокеанська кампанія за Японію (1941-1942)";"Japońska kampania na Pacyfiku (1941-1943)";"Campanha Japonesa do Pacífico (1941-1942)";"Japonya Pasifik Seferi (1941-1943)";"Japonská tichomořská kampaň (1941-1943)";"Εκστρατεία της Ιαπωνίας στον Ειρηνικό (1941-1942)";"Kampanye Pasifik Jepang (1941-1942)";"แคมเปญแปซิฟิกของญี่ปุ่น (1941-1942)";"일본 태평양 전쟁 캠페인 (1941~1942)";"日\t本\t太\t平\t洋\t战\t役\t（1941 - 1942）";"日本:太平洋戦争 (1941~1942年)";"日\t本\t太\t平\t洋\t戰\t役 (1941-1942)";;
"charServer/entitlement/usa_pacific_41_43_yuplay";"USA Pacific Campaign (1941-1942)";"Campagne américaine du Pacifique (1941-1942)";"Campagna Pacifico USA (1941-1943)";"US-Pazifikkampagne (1941-1942)";"Campaña estadounidense del Pacífico (1941-1942)";"Тихоокеанская кампания за США (1941-1942)";"Тихоокеанська кампанія за США (1941-1942)";"Amerykańska kampania na Pacyfiku (1941-1943)";"Campanha do Pacífico dos EUA (1941-1942)";"ABD Pasifik Seferi (1941-1943)";"Americká tichomořská kampaň (1941-1943)";"Εκστρατεία των ΗΠΑ στον Ειρηνικό (1941-1942)";"Kampanye Pasifik AS (1941-1942)";"แคมเปญแปซิฟิกของสหรัฐฯ (1941-1942)";"미국 태평양 전쟁 캠페인 (1941~1942)";"美\t国\t太\t平\t洋\t战\t役\t（1941 - 1942）";"アメリカ\t合衆国:太平洋戦争 (1941~1942年)";"美\t國\t太\t平\t洋\t戰\t役 (1941-1942)";;
"charServer/entitlement/pacific_41_43";"Japanese and USA Pacific Campaigns Bundle (1941-1942)";"Lot de campagnes japonaises et américaines du Pacifique (1941-1942)";"Pacchetto campagne Pacifico giapponese e USA (1941-1943)";"Japanische und US-Pazifikkampagne (1941-1942) Bundle";"Paquete de campañas japonesa y estadounidense del Pacífico (1941-1942)";"Комплект тихоокеанских кампаний за США и Японию (1941-1942)";"Комплект Тихоокеанських кампаній за США та Японію (1941-1942)";"Pakiet japońskiej i amerykańskiej kampanii na Pacyfiku (1941-1942)";"Pacote de campanhas Japonesas e dos EUA (1941-1942)";"Japonya ve ABD Pasifik Seferleri Paketi (1941-1943)";"Balíček japonské a americké tichomořské kampaně (1941-1943)";"Πακέτο εκστρατειών της Ιαπωνίας και των ΗΠΑ στον Ειρηνικό (1941-1942)";"Bundel Kampanye Pasifik Jepang dan AS (1941-1942)";"ชุดรวมแคมเปญแปซิฟิกของสหรัฐฯ และญี่ปุ่น (1941-1942)";"미국,일본 태평양 전쟁 캠페인 합본 (1941~1942)";"美\t日\t太\t平\t洋\t战\t役\t组\t合\t包\t（1941 - 1942）";"日米太平洋戦争\tセット (1941年~1942年)";"美\t日\t太\t平\t洋\t戰\t役\t組\t合\t包\t（1941 - 1942）";;
